value,emory_probability,jhu_probability,mimic_probability,nu_probability,ohsu_probability,rush_probability,sunnybrook_probability,ucmc_probability,ucsf_probability,umn_probability,upenn_probability
15,0.0503562945368171,0.014385605487017325,0.012423008664787556,0.019461195081838828,0.025313404050144647,0.014796944109368717,0.01227604512276045,0.007447973713033954,0.009296560272699102,0.03636363636363636,0.027515253020696257
36,0.12114014251781473,,,,,,,,,,
41,,,,,,,,,,0.09796791443850267,
42,,,,,0.08751205400192864,,,,,,
42.3,,,,,,,,,,,0.08609482792997568
45,,,,0.06719398543347169,,0.05283474065138721,,,,,
46,,0.06524740569188972,0.05647771166092494,,,,,,,,
48,,,,,,,,,0.04932341700237579,,
51,,,,,,,,0.0447973713033954,,,
56,,,,,,,0.07863304578633046,,,,
63,0.1901187648456057,,,,,,,,,,
72,,,,,,,,,,,0.14503329744387286
73,,,,,0.14971070395371264,,,,,,
74,,,,,,,,,,0.16,
76,,,,,,0.08870124648170487,,,,,
77.3,,,,0.11484846111676716,,,,,,,
79.6,,0.11343695719948337,,,,,,,,,
80,,,,,,,,0.08105147864184009,,,
81,,,0.10115878484184153,,,,,,,,
83,,,,,,,,,0.08914368350377028,,
92,,,,,,,0.14299933642999335,,,,
98,0.260332541567696,,,,,,,,,,
106.02,,,,,,,,,,,0.20285520596562587
110,,,,,,,,,,0.22010695187165774,
111,,,,,0.21046287367405977,,,,,,
114,,,,0.16262040880256873,,0.12593486127864897,,,,,
116,,0.16363069523003607,,,,,,,,,
117,,,0.1452134878379789,,,,,,,,
118,,,,,,,,0.11785323110624316,,,
122,,,,,,,,,0.1282925317632476,,
125,,,,,,,0.20637027206370273,,,,
144,0.3305463182897862,,,,,,,,,,
148.06,,,,,,,,,,,0.26127527216174184
150,,,,,0.27145612343297976,,,,,,
153,,,,,,,,,,0.28042780748663104,
154,,0.21275553378167728,,,,,,,,,
155,,,,0.21031404182003288,,0.16268596702854846,,,,,
156,,,,,,,,0.15410733844468785,,,
159,,,0.18874621568013364,,,,,,,,
160,,,,,,,,,0.16852597872120648,,
