value,sunnybrook_probability,ucmc_probability
0.01,,0.459516874356672
0.03,0.6625810681449515,0.68325266638926
0.05,,0.8061365278903222
0.07,0.7896860696685863,
0.2,0.9867182137459563,0.9722958323295592
0.22,,0.9778585663914501
0.26,,0.9833993999255382
0.3,0.9972728475965046,
0.32,,0.9896410503493134
0.4,0.9992335655209138,
0.44,,0.994371564354701
0.492,,0.9955103918004424
0.5,0.9995475266328286,
0.6,,0.9967368213573947
0.72,,0.9977661461641225
1.04,,0.9988830730820613
31.78,,1.0
36.85,1.0,
