data_type,category,reference_unit,emory__total_number_of_stays,jhu__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,sunnybrook__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,jhu__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,sunnybrook__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,jhu__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,sunnybrook__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,jhu__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,sunnybrook__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,jhu__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,sunnybrook__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,jhu__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,sunnybrook__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,jhu__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,sunnybrook__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,jhu__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,sunnybrook__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,jhu__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,sunnybrook__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,jhu__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,sunnybrook__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,jhu__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,sunnybrook__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,jhu__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,sunnybrook__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,jhu__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,sunnybrook__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,jhu__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,sunnybrook__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,jhu__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,sunnybrook__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,jhu__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,sunnybrook__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,jhu__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,sunnybrook__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,phosphate,mg/dl,68808.0,98326.0,78043.0,71822.0,47810.0,42340.0,41455.0,38306.0,,123748.0,610658,420890.0,682194.0,521737.0,563940.0,318732.0,225345.0,384747.0,366952.0,,951248.0,4435785,420890.0,682194.0,521737.0,563940.0,318732.0,225345.0,384747.0,366952.0,,951248.0,4435785,5.6,6.07,4.6,5.63,4.83,5.53,7.47,6.01,,5.92,5.703778,134.42,145.65,110.41,135.22,115.97,132.78,179.22,144.31,,142.19,136.931826,6.12,6.94,6.69,7.85,6.67,5.32,9.28,9.58,,7.69,7.265663,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,,3.0,3.130615,5.0,6.0,5.0,6.0,5.0,4.0,7.0,8.0,,5.0,8.0,1.98,2.06,2.22,2.43,2.33,1.84,2.51,2.87,,2.33,2.25691,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,2.0,1.930665,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,3.04,3.22,3.38,3.74,3.57,2.79,3.82,4.46,,3.47,3.448091,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,,2.0,2.258416,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,,3.0,3.0,3.72,4.01,4.09,4.61,4.35,3.41,4.73,5.5,,4.23,4.230061,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,3.062729,2.0,4.0,3.0,4.0,3.0,2.0,4.0,5.0,,3.0,5.0
labs,pco2_arterial,mmhg,25582.0,,52019.0,49819.0,20006.0,19785.0,20534.0,20029.0,,44994.0,252768,201061.0,,554096.0,529546.0,133889.0,169270.0,232753.0,587818.0,,798183.0,3206616,201061.0,,554096.0,529546.0,133889.0,169270.0,232753.0,587818.0,,798183.0,3206616,7.19,,5.45,6.32,6.12,7.2,8.95,7.37,,6.66,6.639432,172.54,,130.86,151.62,146.84,172.89,214.85,176.81,,159.86,159.350825,7.86,,10.65,10.63,6.69,8.56,11.34,29.35,,17.74,12.686546,3.0,,5.0,4.0,2.0,3.0,6.0,12.0,,6.0,5.020414,5.0,,9.0,7.0,4.0,7.0,10.0,24.0,,14.0,24.0,3.18,,4.54,4.6,2.87,3.33,3.77,9.34,,7.05,4.951882,2.0,,3.0,3.0,2.0,2.0,4.0,8.0,,4.0,3.396807,3.0,,6.0,5.0,2.0,3.0,3.0,8.0,,8.0,8.0,4.22,,5.95,6.03,3.79,4.5,5.42,13.6,,9.34,6.672781,2.0,,4.0,3.0,2.0,2.0,5.0,10.0,,4.0,3.842318,4.0,,6.0,6.0,3.0,5.0,4.0,14.0,,10.0,14.0,4.89,,6.85,6.96,4.37,5.26,6.48,16.5,,10.84,7.797409,2.0,,5.0,3.0,2.0,2.0,5.0,10.0,,5.0,4.22612,4.0,,7.0,7.0,4.0,6.0,6.0,18.0,,11.0,18.0
labs,po2_arterial,mmhg,25609.0,,52022.0,50593.0,19944.0,19781.0,20534.0,20126.0,,70267.0,278876,203170.0,,553994.0,535651.0,133532.0,168585.0,232674.0,588483.0,,1702695.0,4118784,203170.0,,553994.0,535651.0,133532.0,168585.0,232674.0,588483.0,,1702695.0,4118784,7.19,,5.45,6.33,6.13,7.2,8.95,7.36,,7.14,6.763563,172.53,,130.87,152.03,147.04,172.92,214.82,176.66,,171.34,162.356427,7.93,,10.65,10.59,6.7,8.52,11.33,29.24,,24.23,14.769132,3.0,,5.0,4.0,2.0,3.0,6.0,12.0,,8.0,5.613219,6.0,,9.0,7.0,4.0,7.0,10.0,24.0,,18.0,24.0,3.22,,4.54,4.57,2.87,3.32,3.76,9.33,,8.8,5.579885,2.0,,3.0,3.0,2.0,2.0,4.0,8.0,,5.0,3.704127,3.0,,6.0,5.0,2.0,3.0,3.0,8.0,,10.0,10.0,4.27,,5.95,6.0,3.79,4.5,5.42,13.56,,11.92,7.561881,2.0,,4.0,3.0,2.0,2.0,5.0,10.0,,6.0,4.360601,4.0,,6.0,6.0,3.0,5.0,4.0,14.0,,13.0,14.0,4.94,,6.85,6.93,4.37,5.24,6.48,16.45,,14.01,8.867203,2.0,,5.0,3.0,2.0,2.0,5.0,10.0,,7.0,4.799108,4.0,,7.0,7.0,4.0,5.0,6.0,18.0,,15.0,18.0
labs,bun,mg/dl,78157.0,122056.0,81002.0,120998.0,53578.0,54688.0,12643.0,40076.0,142301.0,163160.0,868659,575465.0,1038241.0,564360.0,926706.0,401534.0,388198.0,66939.0,423252.0,903147.0,1309386.0,6597228,575465.0,1038241.0,564360.0,926706.0,401534.0,388198.0,66939.0,423252.0,903147.0,1309386.0,6597228,5.33,5.39,4.5,4.66,4.61,5.06,10.45,5.86,4.42,5.23,5.037415,127.97,129.27,107.89,111.87,110.68,121.36,250.71,140.67,106.02,125.57,120.880808,7.36,8.51,6.97,7.66,7.49,7.1,5.29,10.56,6.35,8.03,7.596554,4.0,4.0,3.0,3.0,4.0,4.0,2.0,5.0,3.0,3.0,3.432837,6.0,7.0,5.0,5.0,6.0,6.0,4.0,9.0,5.0,5.0,9.0,2.5,2.97,2.45,2.68,2.9,2.59,1.27,3.27,2.24,2.66,2.621871,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.985445,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.8,4.43,3.64,4.03,4.24,3.9,1.91,5.01,3.31,3.94,3.913415,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,2.853209,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.61,5.36,4.36,4.89,5.07,4.71,2.36,6.15,4.0,4.75,4.730409,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.172092,3.0,4.0,4.0,3.0,4.0,4.0,2.0,6.0,3.0,3.0,6.0
labs,troponin_i,ng/l,25507.0,,,37044.0,15042.0,17156.0,4.0,,36933.0,6580.0,138266,58220.0,,,94111.0,37768.0,36300.0,7.0,,103818.0,13867.0,344091,58220.0,,,94111.0,37768.0,36300.0,7.0,,103818.0,13867.0,344091,5.01,,,4.51,4.2,4.39,36.85,,3.94,3.41,4.349956,120.3,,,108.33,100.87,105.31,884.29,,94.51,81.91,104.425501,2.28,,,2.54,2.51,2.12,1.75,,2.81,2.11,2.488294,1.0,,,2.0,2.0,1.0,1.0,,2.0,2.0,1.691414,2.0,,,2.0,2.0,1.0,0.75,,2.0,2.0,2.0,1.64,,,1.9,1.94,1.62,0.0,,2.04,1.71,1.849944,1.0,,,2.0,2.0,1.0,0.0,,2.0,1.0,1.643795,1.0,,,2.0,2.0,1.0,0.0,,2.0,1.0,2.0,1.97,,,2.18,2.23,1.81,0.0,,2.38,1.95,2.143204,1.0,,,2.0,2.0,1.0,0.0,,2.0,2.0,1.691385,1.0,,,2.0,2.0,1.0,0.0,,2.0,2.0,2.0,2.08,,,2.28,2.33,1.89,0.25,,2.54,2.02,2.257171,1.0,,,2.0,2.0,1.0,0.0,,2.0,2.0,1.691385,2.0,,,2.0,2.0,1.0,0.25,,2.0,2.0,2.0
labs,inr,(no units),38081.0,73841.0,71728.0,65572.0,31765.0,31586.0,35100.0,27681.0,,118404.0,493758,145847.0,287969.0,352833.0,293679.0,95156.0,109237.0,205712.0,167978.0,,720415.0,2378826,145847.0,287969.0,352833.0,293679.0,95156.0,109237.0,205712.0,167978.0,,720415.0,2378826,6.36,6.19,4.75,5.55,4.66,5.57,7.91,6.54,,5.94,5.85278,152.57,148.66,113.89,133.22,111.9,133.68,189.83,157.03,,142.57,140.472425,3.83,3.9,4.92,4.48,3.0,3.46,5.86,6.07,,6.08,4.817508,1.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,,2.0,2.06699,2.0,2.0,4.0,3.0,2.0,2.0,5.0,5.0,,4.0,5.0,1.65,1.79,2.05,2.0,1.68,1.58,2.07,2.12,,2.12,1.94189,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,2.0,1.512221,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,2.19,2.34,2.84,2.67,2.07,2.08,2.88,3.02,,2.98,2.640871,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,2.0,1.645022,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,,2.0,3.0,2.54,2.68,3.3,3.08,2.3,2.4,3.41,3.62,,3.56,3.08565,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,,2.0,1.71611,2.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,,3.0,3.0
labs,neutrophils_absolute,10^3/µl,13247.0,,20110.0,70535.0,18856.0,35080.0,,,,,157828,58809.0,,37667.0,288507.0,65504.0,265677.0,,,,,716164,58809.0,,37667.0,288507.0,65504.0,265677.0,,,,,716164,7.74,,5.6,5.26,5.3,5.33,,,,,5.531814,185.76,,134.46,126.19,127.24,127.92,,,,,132.753605,4.44,,1.87,4.09,3.47,7.57,,,,,4.535928,2.0,,1.0,2.0,2.0,4.0,,,,,2.317117,3.0,,1.0,3.0,2.0,6.0,,,,,6.0,1.38,,1.04,1.37,1.45,2.83,,,,,1.66286,1.0,,1.0,1.0,1.0,2.0,,,,,1.222267,2.0,,0.0,1.0,1.0,2.0,,,,,2.0,2.07,,1.23,2.08,2.0,4.09,,,,,2.408056,2.0,,1.0,2.0,1.0,2.0,,,,,1.753111,1.0,,0.0,1.0,1.0,3.0,,,,,3.0,2.53,,1.36,2.54,2.33,4.9,,,,,2.88827,2.0,,1.0,2.0,1.0,4.0,,,,,2.197646,2.0,,0.0,2.0,2.0,4.0,,,,,4.0
labs,alt,u/l,56230.0,95649.0,44206.0,75706.0,27217.0,40505.0,26622.0,24308.0,80974.0,85885.0,557302,267270.0,631717.0,162169.0,344784.0,85120.0,203557.0,93436.0,129156.0,340770.0,444990.0,2702969,267270.0,631717.0,162169.0,344784.0,85120.0,203557.0,93436.0,129156.0,340770.0,444990.0,2702969,6.0,5.93,5.67,5.51,5.11,5.43,8.56,6.97,5.58,6.74,6.027968,144.09,142.37,136.08,132.35,122.61,130.32,205.49,167.35,133.93,161.74,144.706182,4.75,6.6,3.67,4.55,3.13,5.03,3.51,5.31,4.21,5.18,4.84891,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.122792,4.0,6.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,6.0,1.69,2.29,1.43,1.7,1.57,1.9,1.39,1.82,1.6,1.83,1.782952,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.171629,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.46,3.38,2.02,2.42,2.03,2.74,1.8,2.62,2.28,2.57,2.543163,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.678776,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.97,4.09,2.37,2.89,2.31,3.28,2.09,3.16,2.73,3.06,3.039311,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.075022,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0
labs,alkaline_phosphatase,u/l,56535.0,95747.0,43636.0,75697.0,27222.0,40487.0,26135.0,24259.0,80746.0,85914.0,556378,270781.0,634918.0,159175.0,344644.0,85144.0,203369.0,91287.0,128847.0,337544.0,445206.0,2700915,270781.0,634918.0,159175.0,344644.0,85144.0,203369.0,91287.0,128847.0,337544.0,445206.0,2700915,6.01,5.93,5.69,5.51,5.1,5.43,8.62,6.98,5.58,6.74,6.031593,144.31,142.27,136.51,132.33,122.49,130.29,206.79,167.59,133.93,161.72,144.761378,4.79,6.63,3.65,4.55,3.13,5.02,3.49,5.31,4.18,5.18,4.853403,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.076189,4.0,6.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,6.0,1.69,2.3,1.42,1.7,1.57,1.9,1.33,1.82,1.6,1.83,1.781884,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.17209,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.48,3.4,2.01,2.42,2.03,2.74,1.76,2.62,2.28,2.57,2.547356,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.680543,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.99,4.11,2.36,2.89,2.31,3.28,2.05,3.16,2.71,3.06,3.040988,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.076189,3.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0
labs,chloride,mmol/l,78220.0,110761.0,81160.0,121051.0,53619.0,54688.0,41961.0,40160.0,142554.0,163381.0,887555,623083.0,973646.0,628691.0,929569.0,434646.0,388200.0,430061.0,457491.0,914588.0,2538383.0,8318358,623083.0,973646.0,628691.0,929569.0,434646.0,388200.0,430061.0,457491.0,914588.0,2538383.0,8318358,5.33,5.49,4.49,4.66,4.61,5.06,7.44,5.85,4.41,5.23,5.078753,127.9,131.72,107.78,111.83,110.64,121.36,178.6,140.51,105.88,125.48,121.884794,7.97,8.79,7.75,7.68,8.11,7.1,10.25,11.39,6.42,15.54,9.374584,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,3.748247,6.0,7.0,6.0,5.0,6.0,6.0,8.0,10.0,5.0,10.0,10.0,2.7,3.07,2.88,2.7,3.19,2.59,2.64,3.69,2.29,5.19,3.219923,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.045248,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,4.08,4.58,4.16,4.06,4.62,3.9,4.11,5.55,3.37,7.48,4.748284,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.884634,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,6.0,6.0,4.95,5.53,4.93,4.91,5.51,4.71,5.14,6.75,4.06,8.97,5.721622,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.5985,4.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,7.0,7.0
labs,potassium,mmol/l,78391.0,110945.0,81249.0,121315.0,52972.0,54702.0,41938.0,40116.0,144676.0,163799.0,890103,783120.0,1406270.0,782408.0,1004044.0,444926.0,392766.0,428694.0,462068.0,1155147.0,2985626.0,9845069,783120.0,1406270.0,782408.0,1004044.0,444926.0,392766.0,428694.0,462068.0,1155147.0,2985626.0,9845069,5.32,5.48,4.49,4.65,4.64,5.06,7.45,5.86,4.37,5.22,5.068297,127.71,131.63,107.71,111.69,111.38,121.33,178.69,140.61,104.98,125.27,121.665494,9.99,12.68,9.63,8.28,8.4,7.18,10.22,11.52,7.98,18.23,11.061487,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.282476,8.0,9.0,8.0,6.0,7.0,6.0,8.0,10.0,6.0,12.0,12.0,3.43,4.5,3.72,3.03,3.28,2.64,2.63,3.7,2.82,6.34,3.888678,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.353734,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,6.0,6.0,5.13,6.65,5.24,4.46,4.77,3.96,4.09,5.58,4.18,8.97,5.668369,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.445015,4.0,6.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,8.0,8.0,6.2,8.02,6.16,5.37,5.69,4.77,5.12,6.8,5.06,10.69,6.808966,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.054903,5.0,6.0,6.0,4.0,5.0,4.0,4.0,7.0,4.0,10.0,10.0
labs,ph_venous,(no units),8518.0,,27870.0,23833.0,11579.0,9314.0,16061.0,15886.0,,72351.0,185412,47542.0,,87218.0,94536.0,41689.0,35505.0,65961.0,125192.0,,659682.0,1157325,47542.0,,87218.0,94536.0,41689.0,35505.0,65961.0,125192.0,,659682.0,1157325,8.76,,5.65,6.4,6.18,6.21,10.47,7.31,,6.76,6.943405,210.22,,135.66,153.56,148.2,149.1,251.27,175.41,,162.34,166.675786,5.58,,3.13,3.97,3.6,3.81,4.11,7.88,,9.12,6.243311,2.0,,2.0,1.0,1.0,1.0,2.0,3.0,,4.0,2.624889,3.0,,2.0,2.0,2.0,2.0,3.0,6.0,,7.0,7.0,1.9,,1.51,1.77,1.52,1.45,1.52,2.97,,3.63,2.512167,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.475897,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,,4.0,4.0,2.71,,2.02,2.25,1.95,1.92,2.12,4.22,,4.94,3.408461,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,1.866114,2.0,,1.0,1.0,1.0,1.0,2.0,4.0,,4.0,4.0,3.26,,2.28,2.54,2.24,2.16,2.48,5.05,,5.76,3.96253,1.0,,1.0,1.0,1.0,1.0,2.0,3.0,,3.0,2.038417,2.0,,2.0,2.0,1.0,1.0,2.0,5.0,,5.0,5.0
labs,lymphocytes_absolute,10^3/µl,13159.0,,20292.0,70512.0,18855.0,34635.0,,,,,157453,38740.0,,37994.0,286208.0,65281.0,142225.0,,,,,570448,38740.0,,37994.0,286208.0,65281.0,142225.0,,,,,570448,7.74,,5.63,5.26,5.3,5.33,,,,,5.535136,185.8,,135.21,126.18,127.24,128.01,,,,,132.855927,2.94,,1.87,4.06,3.46,4.11,,,,,3.623306,1.0,,1.0,2.0,2.0,2.0,,,,,1.787549,2.0,,1.0,3.0,2.0,4.0,,,,,4.0,0.92,,1.04,1.36,1.44,1.54,,,,,1.331162,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,0.0,1.0,1.0,1.0,,,,,1.0,1.38,,1.23,2.07,1.99,2.22,,,,,1.927493,1.0,,1.0,2.0,1.0,2.0,,,,,1.667799,1.0,,0.0,1.0,1.0,2.0,,,,,2.0,1.68,,1.36,2.52,2.32,2.67,,,,,2.309346,1.0,,1.0,2.0,1.0,2.0,,,,,1.667799,1.0,,0.0,2.0,2.0,2.0,,,,,2.0
labs,pco2_venous,mmhg,8027.0,22908.0,21576.0,21327.0,11579.0,8858.0,16386.0,15883.0,,72055.0,198599,45624.0,191617.0,71013.0,90529.0,41673.0,33403.0,70344.0,191070.0,,658366.0,1393639,45624.0,191617.0,71013.0,90529.0,41673.0,33403.0,70344.0,191070.0,,658366.0,1393639,8.89,7.08,5.89,6.59,6.17,6.36,10.43,7.31,,6.78,7.072035,213.32,170.0,141.43,158.15,148.18,152.62,250.36,175.42,,162.82,169.785913,5.68,8.36,3.29,4.24,3.6,3.77,4.29,12.03,,9.14,7.016883,2.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,,4.0,2.950589,3.0,7.0,3.0,3.0,2.0,1.75,4.0,10.0,,7.0,10.0,1.84,3.61,1.69,1.87,1.52,1.33,1.55,4.51,,3.64,2.832363,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,,2.0,1.71809,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,,4.0,4.0,2.67,4.96,2.17,2.37,1.95,1.76,2.18,6.43,,4.95,3.852543,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,,3.0,2.196255,2.0,5.0,2.0,2.0,1.0,1.0,2.0,6.0,,4.0,6.0,3.25,5.8,2.42,2.69,2.24,2.0,2.55,7.71,,5.77,4.492421,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,,3.0,2.278763,2.0,6.0,2.0,2.0,1.0,1.0,2.0,8.0,,5.0,8.0
labs,eosinophils_percent,%,13693.0,86119.0,37418.0,69746.0,19901.0,34744.0,41745.0,14366.0,61990.0,98839.0,478561,40219.0,467742.0,70115.0,284300.0,69686.0,143783.0,322366.0,46299.0,204159.0,484341.0,2133010,40219.0,467742.0,70115.0,284300.0,69686.0,143783.0,322366.0,46299.0,204159.0,484341.0,2133010,7.8,5.91,5.44,5.31,5.53,5.34,7.37,7.05,5.43,5.96,5.892428,187.25,141.9,130.48,127.49,132.62,128.05,176.98,169.19,130.36,143.01,141.426806,2.94,5.43,1.87,4.08,3.5,4.14,7.72,3.22,3.29,4.9,4.456487,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.908106,2.0,4.0,1.0,3.0,3.0,4.0,7.0,2.0,2.0,4.0,7.0,0.92,1.76,1.03,1.35,1.45,1.55,2.48,1.17,1.15,1.56,1.515768,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.08723,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.38,2.66,1.24,2.05,2.0,2.24,3.7,1.65,1.69,2.37,2.240364,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.77929,1.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.68,3.25,1.37,2.51,2.34,2.68,4.51,1.96,2.04,2.89,2.711107,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.77929,1.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0
labs,eosinophils_absolute,10^3/µl,13250.0,,20140.0,69702.0,18851.0,28972.0,,,,,150915,39207.0,,37695.0,283827.0,65245.0,118285.0,,,,,544259,39207.0,,37695.0,283827.0,65245.0,118285.0,,,,,544259,7.74,,5.61,5.31,5.3,5.38,,,,,5.575574,185.73,,134.59,127.4,127.21,129.13,,,,,133.789153,2.96,,1.87,4.07,3.46,4.08,,,,,3.604673,1.0,,1.0,2.0,2.0,2.0,,,,,1.77875,2.0,,1.0,3.0,2.0,3.0,,,,,3.0,0.92,,1.04,1.35,1.44,1.53,,,,,1.316674,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,0.0,1.0,1.0,1.0,,,,,1.0,1.39,,1.23,2.05,1.98,2.2,,,,,1.902675,1.0,,1.0,2.0,1.0,2.0,,,,,1.653838,1.0,,0.0,1.0,1.0,2.0,,,,,2.0,1.69,,1.35,2.5,2.32,2.63,,,,,2.277886,1.0,,1.0,2.0,1.0,2.0,,,,,1.653838,1.0,,0.0,2.0,2.0,2.0,,,,,2.0
