value,emory_probability,nu_probability,ohsu_probability,rush_probability,ucmc_probability
156.0,0.9918079523965951,0.9887801029920423,0.9945616313860889,0.9938244511692732,0.9853513379768205
157.0,0.9934657654790212,0.9911247308542983,0.9957298120536325,0.9951052487031604,0.988208812407351
158.0,0.9946827432551347,0.9929849487655393,0.9966282529578002,0.9961062728278418,0.9906612042557758
159.0,0.9956512192755663,0.9947007853090912,0.9972631788623622,0.9969455930554593,0.9926340659124102
160.0,0.9963848100748739,0.9955440561957393,0.9976740132711963,0.997548774258793,0.9944667908919919
161.0,0.9969771293281432,0.996314090156748,0.9980060006722745,0.9980184855788358,0.9952506804292561
162.0,0.9974775369731465,0.996984731147246,0.9983110140970151,0.9984086283146091,0.9961090175762048
163.0,0.997950711549034,0.997592597630053,0.9985600046478236,0.9986986686379141,0.9968819589355743
164.0,0.9983047414475398,0.9981063023513238,0.9987757964585244,0.9989399411192477,0.9974862983553647
165.0,0.9985855824727967,0.9984358685167012,0.9989334904740365,0.9991658132294322,0.9980096212587339
166.0,0.9987642994888694,0.9987162613177206,0.9990579857494408,0.9993377840405954,0.9985044788995767
167.0,0.9989413144381222,0.9989767755246379,0.9991700314973047,0.9994763873809359,0.9988088382450508
168.0,0.9991268397214738,0.9991870701254025,0.9992800023239118,0.9996047238071771,0.9990978701414723
169.0,0.9992408781983964,0.9993502838453989,0.9993858233080055,0.9996919925770211,0.9992971269791568
170.0,0.9993242794725635,0.9994685091682168,0.9994916442920991,0.9997458938760424,0.9994350740206307
171.0,0.999405978679911,0.9995595322043687,0.9995684163785984,0.9998074953606382,0.9995379868928415
172.0,0.9994859758204387,0.9996390465807772,0.9996265141737871,0.9998434295599857,0.9996299515871574
173.0,0.9995387398918507,0.9996913586705196,0.9996555630713815,0.9998947641304822,0.9996956406545259
174.0,0.9995778874287047,0.9997426245184672,0.9996866868902325,0.9999152979586808,0.9997635193574733
175.0,0.9996102266982797,0.999779242981287,0.9997178107090836,0.9999204314157305,0.9998029327978945
176.0,0.9996374597673956,0.9998106302351324,0.999746859606678,0.9999383985154042,0.9998620529585261
177.0,0.9996680969701508,0.9998357400382087,0.9997613840554751,0.999956365615078,0.9998970871277894
178.0,0.9996987341729061,0.9998556186323109,0.9997759085042722,0.9999640658006524,0.9999211731191577
179.0,0.9997157548411035,0.9998786359517976,0.9997904329530695,0.999971765986227,0.9999365005682105
180.0,0.9997429879102194,0.9999382717341039,0.9998111821656368,0.9999768994432766,0.9999802932797894
181.0,0.9997634127120563,0.9999487341520524,0.9998236316931772,0.999984599628851,
182.0,0.9997736251129747,0.9999571040864113,0.999834006299461,0.9999871663573758,0.9999824829153684
183.0,0.999790645781172,0.9999623352953855,0.9998443809057447,0.9999922998144255,0.9999868621865263
184.0,0.9998076664493695,0.9999644277789751,,,0.9999890518221053
185.0,0.9998212829839274,0.9999665202625648,0.9998526805907716,0.9999974332714752,0.9999912414576841
186.0,0.9998417077857642,0.9999696589879494,0.999865130118312,,0.9999934310932631
187.0,0.9998485160530433,0.9999727977133339,0.9998775796458524,,
188.0,0.9998519201866827,0.9999738439551288,0.9998900291733929,,
189.0,0.9998587284539616,0.9999759364387185,0.9999066285434468,1.0,0.9999956207288421
190.0,0.9998638346544209,0.999979075164103,0.999912853307217,,
191.0,0.999875749122159,0.9999801214058979,0.9999190780709872,,
192.0,0.9998774511889787,0.9999822138894876,0.9999232279135006,,
193.0,0.9998876635898972,0.9999832601312825,0.9999315275985277,,
194.0,0.9998995780576354,0.9999874450984618,0.9999398272835546,,
195.0,0.9999080883917341,,0.9999419022048113,,
196.0,0.9999131945921933,0.9999884913402567,0.9999439771260681,,0.999997810364421
197.0,0.9999200028594722,0.9999916300656412,0.999952276811095,,
198.0,0.9999302152603907,0.999992676307436,0.9999564266536085,,
199.0,0.9999387255944894,0.9999937225492309,0.9999585015748652,,
200.0,0.9999455338617683,1.0,,,1.0
201.0,0.9999506400622276,,0.999960576496122,,
202.0,0.9999557462626868,,0.9999647263386354,,
203.0,0.9999642565967855,,0.9999730260236624,,
204.0,0.9999710648640644,,0.9999751009449191,,
205.0,0.9999795751981632,,0.9999792507874327,,
206.0,0.9999846813986224,,0.9999834006299461,,
207.0,0.9999897875990815,,0.9999854755512029,,
208.0,0.9999914896659013,,0.9999917003149731,,
209.0,0.9999948937995408,,0.9999958501574865,,
210.0,1.0,,1.0,,
