value,emory_probability,jhu_probability,mimic_probability,nu_probability,rush_probability,sunnybrook_probability,ucmc_probability,umn_probability,upenn_probability
79,,0.49524447256812026,,,,,0.6115296363759599,,
80,0.4353835751281116,,,0.43500327322467924,,0.5078577758520544,,,
81.33,,,,,0.4076944389193194,,,,
82,,,,,,,,,0.4140228635234401
83,,,0.6769967963725476,,,,,,
84,,0.6133733934033375,,,,,0.704132261567389,0.6403163243792203,
85,,,,,,0.6319759542352599,,,
85.333,,,,0.5693640266845201,,,,,
86,0.5807376541066912,,,,,,,,
87,,,,,0.5497950971017387,,,,0.5338254833935925
90,,,0.8004983931292454,,,,,0.7522795208965988,
91,,0.7414918124315124,,,,0.7543229409662487,0.809077827214001,,
92,0.7016089739602248,,,0.7188560029740483,,,,,
93,,,,,0.677546300005041,,,,0.6633416468985851
100,0.8215136653390259,0.8580621327857869,0.9078894469243038,0.8436984019443707,0.7951936231763994,0.8771088447848957,0.8989019755056075,0.87726622585459,0.7842029257573431
102,0.8571859986769192,0.8880116189759303,0.9293862997286905,0.8751566009173792,,0.9061392951909324,0.9205219100109063,0.9040192781216148,0.8270954775992894
102.33,,,,,0.8357793246391094,,,,
105,,,0.9462487308582858,,,0.9290226887552444,,0.925803462536085,
105.333,,,,0.9056797901402452,,,,,
106,0.8957751667767513,0.9187012087980612,,,0.8804798873942612,,0.9426319409192104,,0.8739699265106837
109,,,0.9629346257258847,,,0.9516508860649369,,,
109.667,,,,0.9361304474092853,,,,,
110,,0.9419802362572299,,,,,0.9587643598483071,0.9527903632163381,
111,0.9316280922969734,,,,0.9224473694391245,,,,0.9177035868605036
116,,,0.9804998688620606,0.9669504318627777,,0.9752732570189632,,,
116.667,,,,0.9702958075006708,,,,,
117,,,0.9839191096136177,,,0.9798915245332135,,0.9756217138494828,
118,0.9633590593306836,0.9708095384356831,0.9853773726944836,0.9752486969727363,0.9588863614426946,0.9818423429609077,,0.9802273208633155,0.9563077855766551
119,0.9699791092959547,0.9758794034407281,0.9866820860058004,0.9778189855794284,0.9657913566029456,0.9836125110987342,0.9795927460044582,0.9822038671463585,0.9643426879227383
120,0.9728863078861827,0.9782716637841646,,,0.9689740240100008,0.9852151640480336,0.9825285846120158,0.9839959967140148,0.9678078924421322
120.333,,,,0.9804705214042605,,,,,
121,0.9754870418011106,0.980044643932022,0.9889520021349855,,0.9718733795047082,,0.9837815535108013,0.9856122488620186,0.970956238790299
122,,,,0.9840707828050407,,0.9878341667867875,,,0.973790977628139
123,0.97998584343131,0.9834666345752628,0.990762418280146,,0.9768420842847078,,0.9859341384375404,0.9883764549727145,
124,0.9819412119533613,,,0.9872424246493964,,,,,0.9786984191223378
125,,0.9862592946104926,0.9922514832608914,,0.9809434638378721,0.9908765633116149,,0.9905967119542002,
126,,,,,,,0.9885009827997018,,0.9826695890108158
126.667,,,,0.9901633240532437,,,,,
127,0.9867017388902038,0.9885132525393787,,,0.9842576270497617,,,,
128,,,,,,0.9930743898788074,0.9898771867708098,0.9931428653442465,
129,0.9891485521695024,,0.9944656571458914,,,,,,0.98729211007713
130,,0.9912593747953048,,0.993483792132469,0.9881788593041781,,,,
132,,,,,,0.9950555725667438,0.9919224149903142,0.995426946545492,
133,0.9927644395667061,,,,,,,,0.9915863956590675
134,,,0.9962328586852508,,0.9918181473589273,,,,
135,,0.9942417254408231,,,,,,,
136.667,,,,0.9967450154641173,,,,,
139,,,,,,,0.9940977510073282,0.9976483661540965,
140,,,,,,,,,0.9959239962974973
141,0.9965876767301853,,,,,,,,
142,,,,,0.9959019420347736,0.9976307347724515,,,
144,,0.9970899686265452,0.9980795934884784,,,,,,
151,,,,,,,0.9959834846043846,,
187,,,,,,,0.9979673322782515,,
243,,,,,,,,1.0,
248,,,,,,,,,1.0
248.333,,,,1.0,,,,,
250,1.0,1.0,1.0,,1.0,1.0,1.0,,
