value,emory_probability,mimic_probability,nu_probability,rush_probability,umn_probability,upenn_probability
64.4995,0.005393029773305999,,,,,
65.4995,,,,0.006720068006240265,,
66.4995,,,0.006349374018938354,,0.006255460478543426,
67.4995,,,,,,0.0072228118042604785
67.9995,,0.007924115293327075,,,,
82.0,0.005877201497152637,,,,,
83.5,,,,0.008928115587996234,,
85.0,,,0.007740691643714209,,0.008252607611095268,
86.5,0.008550494019366675,,,,,
87.0,,,,,,0.011641321516029195
87.0,,0.005336603814353734,,,,
87.0,,,,0.00957839346210166,,
87.5,,,0.004645703180511004,,0.004825101253630068,
88.5,0.005394778737991778,,0.006287540693379386,0.008003841250229434,0.006767835503325579,
89.0,,0.01370585852582181,,,,
89.5,,,,,,0.010412853340698365
89.5,0.012059305837859509,,0.015105569555440086,0.013865528330015402,0.01436278569241229,
90.5,,0.01410442463829254,,,,0.015298837753766585
90.5,0.016585626444656977,,0.02192018510945041,0.01987702134222229,0.021642102294587382,
91.5,,0.02459973491234793,,,,0.027618398071237248
92.0,0.06488688133653549,,0.08597890019124939,0.07625316283957852,0.08542472811339924,
92.5,,0.03877623728560636,,,,0.04101711863958163
93.5,0.053291342634521864,,0.0673657810037176,0.061217628978403035,0.06799546554127352,
93.5,,0.058180038776237286,,,,0.059584784164491096
94.5,,0.08121544922091889,,,,0.07902190166305581
94.5,0.07149631604880116,,0.08499790634529247,0.07962927271516362,0.0857443260674904,
95.4995,0.16016192692378586,0.1819029757649309,0.1831538358900148,0.17443098919436384,0.18583006133769953,0.17424475074878779
96.5,,,0.1056897643065501,,0.10943468473816968,
97.0,0.21941539300742544,0.23157815864040165,,0.21950296582181186,,0.22096582530565073
98.0,,,0.20974914924937596,,0.2166827100460679,
98.5,0.11352928150684578,0.11452280816756379,,0.1073265877088119,,0.10731631766682649
99.5,0.2633584222317508,0.22815359496019805,0.20101559881236622,0.21466642476306197,0.18678213132230573,0.2456550793256146
