value,emory_probability,mimic_probability,nu_probability,rush_probability,umn_probability,upenn_probability
18.4995,0.0012426494678699261,,0.0013817500662946644,,,
18.9995,,,,,,0.0012602637321144816
19.4995,,,,0.0012639872484037603,,
19.9995,,0.0012642362437115485,,,0.0013357843899032026,
40.0,,,0.001672177116774525,,,
40.5,0.001411367541219123,,,,,
40.5,,,,,,0.0011954708209582837
41.5,,,,0.001505037537924557,,
42.0,,0.0015341441769463054,,,0.0017063995081948139,
44.0,,,0.001310589091565626,,,
44.5,,,,,,0.0015915516701472546
44.5,,0.000632365139488387,,,,
45.0,0.000990966324833916,,,0.0012594967437554593,0.0016527258640341,
46.0,,0.001824142877633558,0.001963450482117367,,,
46.5,,,,,0.0010282866081747471,
47.0,0.0016452655882040782,,,0.0017592001010183925,,0.0016518982420791557
47.5,,0.0011097678841177707,0.0013466985257195086,,0.0013548311619216297,
48.5,0.001030285807454897,,,0.001084187442285789,,0.0010611771100554556
48.5,,0.0013169333386689143,0.0014559436692827199,,0.0016757174695877244,
49.5,0.0016903532100848609,,,0.0015450928393874017,,0.0015719116904720182
49.5,,0.0017696343200370329,0.0021716439384108464,,0.0020343387000602005,
50.5,0.00190252459919123,,,0.0016435247012781592,,0.0017245614114345103
50.5,,0.0019265728559569372,0.00240113631875603,,0.002314342187452433,
51.5,0.002221791107221249,,,0.002081977575138267,,0.00207712995698464
53.0,,0.012465168455321344,0.014087122473044871,,0.013424706835113449,
53.5,0.008801699832185601,,,0.00893143412528472,,0.008385867108669244
56.5,0.013120401831653394,0.015237859042187482,0.016358208407856057,0.01409282016804187,0.016271163234980266,0.013423093905495556
58.5,0.005984252210735507,0.0064399143606335574,,,,
59.0,,,0.02119024311804964,0.01671347868079032,0.020220260378139787,0.0163613632618725
59.5,0.009853712297519085,0.010973181954340931,,,,
64.9995,,,0.1453234756458793,,0.139146710989063,
65.4995,0.1406480965909528,0.15178723020940013,,0.1467559786129837,,0.14142231020848575
74.0,,,0.14390357088451186,,0.13790380949785216,
75.0,0.1416701147321353,0.15127738581568762,,0.14514263010294212,,0.14359728340562003
81.0,,,0.13220601842709562,,,
81.5,,,,,0.15015048543766693,
82.0,,0.1344633895990097,,0.12180314238330481,,
82.5,0.15041749791962444,,,,,0.15585343914828112
88.0,,,0.15330591743352195,,,
88.5,,0.14208371888668825,,0.13707427097106084,0.13905554150291624,
89.0,,,,,,0.12798685215113653
89.5,0.14075096174108592,,,,,
96.0,,0.13141091037360428,0.1267575843916971,0.13329901390314125,0.12560369899469703,0.1376064000654349
96.5,0.11950757779681691,,,,,
100.9995,0.051646765304411625,,,,,
101.4995,,0.054314072380448,0.055390320414807126,0.057343564738617604,0.05448831205593726,0.05915426348055155
104.5,0.05738019959300009,,,,,
105.0,,0.0445743318049529,0.04166824175266166,0.046765193128522016,0.04473640462930598,0.04542615545971224
109.5,0.046911988193003476,0.04360684607722002,0.04280138682795547,,0.04553632920727654,0.045725463043431225
110.0,,,,0.0549519219629325,,
115.5,,,,,,0.04093078761787257
116.0,0.04613492369905387,0.04410417491088015,,,,
116.5,,,0.04613904106883925,,0.04881026211386654,
117.5,,,,0.05237455191499367,,
119.4995,,,,,,0.00900911547095411
120.4995,0.009090202930830012,0.008009958433519569,,,,
120.5,,,,,,0.003846463864458461
121.4995,,,0.007642716896394134,,0.008409588160972797,
121.5,0.004229007433977878,0.003444084512307324,,,,
121.5,,,,,,0.003644904412028703
122.4995,,,,0.008144518090716457,,
122.5,,,0.003246181709443181,,0.0037512976111522597,
122.5,0.0036097015487838455,0.0031932792759946124,,,,
123.0,,,,,,0.006384158477991928
123.5,,,0.003336666873543633,,0.0035897188234227163,
123.5,,,,0.0037770532697789217,,
124.0,0.006838802042075115,0.0054202255732085335,,,,
125.0,,,,0.0064239363296734525,,
125.0,,,0.005769681052138638,,0.00637779965632929,
125.0,,,,,,0.0052477264821348705
126.0,0.005621820793911306,0.004638826462043847,,,,
126.5,,,,0.0027156775911065015,,
127.0,,,0.004815954727796929,,0.004188496737901594,
127.0,,,,,,0.004355914475259451
128.0,0.004706993907306771,0.003922969362732384,,,,
128.0,,,,0.005351244579287314,,
129.0,,,0.00398311037638443,,0.004745833976859208,
129.5,,,,,,0.005076078766304928
130.5,,,,0.00625724879712852,,
130.5,0.0047143963526901835,0.00446113844498448,,,,
131.5,,,0.004244410090330006,,,
132.0,,,,,0.006264515194303374,
133.0,,,,,,0.00484650975448361
133.5,,,,0.0047674789750081865,,
134.0,,0.004159447576353562,,,,
134.5,0.006241703493031318,,,,,
135.5,,,0.005221974283312364,,,
136.0,,,,,0.004537594582364857,
137.0,,,,0.00468144090594674,,
138.5,,,,,,0.004765049015540075
139.5,,0.004195512150715009,,,,
140.5,0.004927336827031193,,,,,
141.5,,,0.004296105823210467,,0.004545962411075881,
143.0,,,,0.005615286252607411,,
221.0,,,,,,0.004816835790034827
221.5,,0.004438577501205858,,,,
222.0,0.005056639282105079,,,,,
222.5,,,0.004608678112605014,,0.005139082079473971,
223.5,,,,0.004875610326939274,,
