data_type,category,reference_unit,emory__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,phosphate,mg/dl,68808.0,78054.0,71868.0,47811.0,42343.0,38339.0,,124234.0,471457,420890.0,521842.0,564507.0,318733.0,225353.0,367665.0,,960804.0,3379794,420890.0,521842.0,564507.0,318733.0,225353.0,367665.0,,960804.0,3379794,5.6,4.6,5.64,4.83,5.53,6.03,,5.96,5.485996,134.42,110.42,135.36,115.97,132.77,144.62,,143.04,131.671575,6.12,6.69,7.85,6.67,5.32,9.59,,7.73,7.168446,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,3.08132,5.0,5.0,6.0,5.0,4.0,8.0,,5.0,8.0,1.98,2.22,2.43,2.33,1.84,2.87,,2.34,2.27849,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,1.910187,1.0,2.0,2.0,2.0,1.0,2.0,,2.0,2.0,3.04,3.38,3.74,3.57,2.79,4.46,,3.48,3.465711,2.0,3.0,2.0,2.0,2.0,3.0,,2.0,2.246879,2.0,2.0,3.0,3.0,2.0,3.0,,3.0,3.0,3.72,4.09,4.61,4.35,3.41,5.5,,4.24,4.234749,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,3.08132,2.0,3.0,4.0,3.0,2.0,5.0,,3.0,5.0
labs,pco2_arterial,mmhg,25582.0,52028.0,49862.0,20006.0,19787.0,20058.0,,45310.0,232633,201061.0,554149.0,529847.0,133889.0,169276.0,588581.0,,814176.0,2990979,201061.0,554149.0,529847.0,133889.0,169276.0,588581.0,,814176.0,2990979,7.19,5.45,6.32,6.12,7.2,7.37,,6.74,6.451084,172.54,130.86,151.65,146.84,172.88,176.91,,161.81,154.846493,7.86,10.65,10.63,6.69,8.55,29.34,,17.97,12.856934,3.0,5.0,4.0,2.0,3.0,12.0,,6.0,4.935942,5.0,9.0,7.0,4.0,7.0,24.0,,14.0,24.0,3.18,4.54,4.6,2.87,3.33,9.34,,7.09,5.067298,2.0,3.0,3.0,2.0,2.0,8.0,,4.0,3.344856,3.0,6.0,5.0,2.0,3.0,8.0,,8.0,8.0,4.22,5.95,6.03,3.79,4.5,13.59,,9.41,6.800454,2.0,4.0,3.0,2.0,2.0,10.0,,4.0,3.740948,4.0,6.0,6.0,3.0,5.0,14.0,,10.0,14.0,4.89,6.85,6.96,4.37,5.26,16.49,,10.93,7.935365,2.0,5.0,3.0,2.0,2.0,10.0,,5.0,4.159367,4.0,7.0,7.0,4.0,6.0,18.0,,12.0,18.0
labs,po2_arterial,mmhg,25609.0,52031.0,50636.0,19944.0,19783.0,20155.0,,70580.0,258738,203170.0,554047.0,535989.0,133532.0,168591.0,589247.0,,1719565.0,3904141,203170.0,554047.0,535989.0,133532.0,168591.0,589247.0,,1719565.0,3904141,7.19,5.45,6.34,6.13,7.2,7.37,,7.19,6.606825,172.53,130.87,152.06,147.04,172.9,176.77,,172.56,158.548255,7.93,10.65,10.59,6.7,8.52,29.24,,24.36,15.089711,3.0,5.0,4.0,2.0,3.0,12.0,,8.0,5.585817,6.0,9.0,7.0,4.0,7.0,24.0,,18.0,24.0,3.22,4.54,4.57,2.87,3.32,9.32,,8.82,5.733086,2.0,3.0,3.0,2.0,2.0,8.0,,5.0,3.68254,3.0,6.0,5.0,2.0,3.0,8.0,,10.0,10.0,4.27,5.94,6.0,3.79,4.5,13.56,,11.95,7.743643,2.0,4.0,3.0,2.0,2.0,10.0,,6.0,4.312215,4.0,6.0,6.0,3.0,5.0,14.0,,13.0,14.0,4.94,6.85,6.92,4.37,5.24,16.45,,14.06,9.07499,2.0,5.0,3.0,2.0,2.0,10.0,,7.0,4.786096,4.0,7.0,7.0,4.0,5.0,18.0,,15.0,18.0
labs,bun,mg/dl,78157.0,81013.0,121171.0,53579.0,54691.0,40111.0,142301.0,163720.0,734743,575465.0,564469.0,927641.0,401535.0,388206.0,424083.0,903147.0,1320468.0,5505014,575465.0,564469.0,927641.0,401535.0,388206.0,424083.0,903147.0,1320468.0,5505014,5.33,4.5,4.66,4.61,5.06,5.87,4.42,5.26,4.893027,127.97,107.9,111.89,110.68,121.35,140.97,106.02,126.27,117.431371,7.36,6.97,7.66,7.49,7.1,10.57,6.35,8.07,7.494435,4.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.362915,6.0,5.0,5.0,6.0,6.0,9.0,5.0,5.0,9.0,2.5,2.45,2.68,2.9,2.59,3.27,2.24,2.67,2.589601,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.8,3.64,4.03,4.24,3.9,5.02,3.31,3.95,3.864944,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.860917,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.61,4.36,4.88,5.07,4.71,6.15,4.0,4.76,4.667304,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.054592,3.0,4.0,3.0,4.0,4.0,6.0,3.0,3.0,6.0
labs,troponin_i,ng/l,25507.0,,37087.0,15042.0,17157.0,,36933.0,6630.0,138356,58220.0,,94229.0,37768.0,36301.0,,103818.0,13961.0,344297,58220.0,,94229.0,37768.0,36301.0,,103818.0,13961.0,344297,5.01,,4.52,4.2,4.39,,3.94,3.42,4.351886,120.3,,108.45,100.87,105.31,,94.51,82.09,104.43683,2.28,,2.54,2.51,2.12,,2.81,2.11,2.488192,1.0,,2.0,2.0,1.0,,2.0,2.0,1.691636,2.0,,2.0,2.0,1.0,,2.0,2.0,2.0,1.64,,1.9,1.94,1.62,,2.04,1.71,1.849961,1.0,,2.0,2.0,1.0,,2.0,1.0,1.643716,1.0,,2.0,2.0,1.0,,2.0,1.0,2.0,1.97,,2.18,2.23,1.81,,2.38,1.95,2.143205,1.0,,2.0,2.0,1.0,,2.0,2.0,1.691636,1.0,,2.0,2.0,1.0,,2.0,2.0,2.0,2.08,,2.28,2.33,1.89,,2.54,2.02,2.257148,1.0,,2.0,2.0,1.0,,2.0,2.0,1.691636,2.0,,2.0,2.0,1.0,,2.0,2.0,2.0
labs,inr,(no units),38081.0,71738.0,65643.0,31765.0,31587.0,27710.0,,118869.0,385393,145847.0,352921.0,294003.0,95156.0,109239.0,168310.0,,727382.0,1892858,145847.0,352921.0,294003.0,95156.0,109239.0,168310.0,,727382.0,1892858,6.36,4.75,5.55,4.66,5.57,6.56,,5.98,5.614653,152.57,113.9,133.25,111.9,133.67,157.32,,143.45,134.708568,3.83,4.92,4.48,3.0,3.46,6.07,,6.12,4.912248,1.0,3.0,2.0,1.0,1.0,3.0,,2.0,1.994849,2.0,4.0,3.0,2.0,2.0,5.0,,4.0,5.0,1.65,2.05,2.0,1.68,1.58,2.12,,2.12,1.959565,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,1.566479,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.19,2.84,2.67,2.07,2.08,3.02,,2.99,2.68027,1.0,2.0,2.0,1.0,1.0,2.0,,2.0,1.736806,1.0,2.0,2.0,1.0,1.0,3.0,,2.0,3.0,2.54,3.3,3.08,2.3,2.4,3.62,,3.56,3.134446,1.0,2.0,2.0,1.0,1.0,2.0,,2.0,1.736806,2.0,3.0,2.0,1.0,2.0,3.0,,3.0,3.0
labs,neutrophils_absolute,10^3/µl,13247.0,20114.0,70634.0,18856.0,35082.0,,,,157933,58809.0,37674.0,288820.0,65504.0,265688.0,,,,716495,58809.0,37674.0,288820.0,65504.0,265688.0,,,,716495,7.74,5.6,5.26,5.3,5.33,,,,5.531642,185.76,134.45,126.26,127.24,127.92,,,,132.779506,4.44,1.87,4.09,3.47,7.57,,,,4.535619,2.0,1.0,2.0,2.0,4.0,,,,2.316907,3.0,1.0,3.0,2.0,6.0,,,,6.0,1.38,1.04,1.37,1.45,2.83,,,,1.662675,1.0,1.0,1.0,1.0,2.0,,,,1.222132,2.0,0.0,1.0,1.0,2.0,,,,2.0,2.07,1.23,2.08,2.0,4.09,,,,2.407841,2.0,1.0,2.0,1.0,2.0,,,,1.75325,1.0,0.0,1.0,1.0,3.0,,,,3.0,2.53,1.36,2.54,2.33,4.9,,,,2.888039,2.0,1.0,2.0,1.0,4.0,,,,2.197514,2.0,0.0,2.0,2.0,4.0,,,,4.0
labs,alt,u/l,56230.0,44216.0,75781.0,27217.0,40507.0,24333.0,80974.0,86265.0,435523,267270.0,162204.0,345125.0,85120.0,203560.0,129297.0,340770.0,449632.0,1982978,267270.0,162204.0,345125.0,85120.0,203560.0,129297.0,340770.0,449632.0,1982978,6.0,5.67,5.52,5.11,5.43,6.98,5.58,6.79,5.907487,144.09,136.1,132.45,122.61,130.31,167.62,133.93,162.85,141.770965,4.75,3.67,4.55,3.13,5.03,5.31,4.21,5.21,4.55236,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.937507,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,1.69,1.43,1.7,1.57,1.9,1.82,1.6,1.84,1.697617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.46,2.02,2.42,2.03,2.74,2.62,2.28,2.57,2.404801,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.65006,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.97,2.37,2.89,2.31,3.28,3.16,2.73,3.07,2.868554,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.937507,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0
labs,alkaline_phosphatase,u/l,56535.0,43646.0,75772.0,27222.0,40489.0,24284.0,80746.0,86294.0,434988,270781.0,159209.0,344985.0,85144.0,203372.0,128989.0,337544.0,449853.0,1979877,270781.0,159209.0,344985.0,85144.0,203372.0,128989.0,337544.0,449853.0,1979877,6.01,5.69,5.52,5.1,5.43,6.99,5.58,6.78,5.909246,144.31,136.52,132.43,122.49,130.29,167.87,133.93,162.83,141.850941,4.79,3.65,4.55,3.13,5.02,5.31,4.18,5.21,4.550449,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.937419,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,1.69,1.42,1.7,1.57,1.9,1.81,1.6,1.84,1.696438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.48,2.01,2.42,2.03,2.74,2.62,2.28,2.57,2.406973,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.651452,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.99,2.36,2.89,2.31,3.28,3.16,2.71,3.07,2.867191,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.937419,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0
labs,chloride,mmol/l,78220.0,81171.0,121224.0,53620.0,54691.0,40195.0,142554.0,163943.0,735618,623083.0,628807.0,930505.0,434647.0,388208.0,458345.0,914588.0,2569160.0,6947343,623083.0,628807.0,930505.0,434647.0,388208.0,458345.0,914588.0,2569160.0,6947343,5.33,4.49,4.66,4.61,5.06,5.87,4.41,5.26,4.889966,127.9,107.8,111.85,110.64,121.35,140.81,105.88,126.17,117.344749,7.97,7.75,7.68,8.11,7.1,11.4,6.42,15.67,9.44656,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.696061,6.0,6.0,5.0,6.0,6.0,10.0,5.0,10.0,10.0,2.7,2.88,2.7,3.19,2.59,3.69,2.29,5.21,3.281431,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.054641,2.0,3.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0,4.08,4.16,4.05,4.62,3.9,5.55,3.37,7.51,4.81702,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.860853,3.0,3.0,3.0,3.0,3.0,5.0,3.0,6.0,6.0,4.95,4.93,4.91,5.51,4.71,6.75,4.06,9.02,5.797118,3.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,3.515382,4.0,4.0,4.0,4.0,4.0,6.0,3.0,7.0,7.0
labs,potassium,mmol/l,78391.0,81260.0,121489.0,52973.0,54705.0,40151.0,144676.0,164362.0,738007,783120.0,782539.0,1005035.0,444927.0,392774.0,462914.0,1155147.0,3018933.0,8045389,783120.0,782539.0,1005035.0,444927.0,392774.0,462914.0,1155147.0,3018933.0,8045389,5.32,4.49,4.65,4.64,5.06,5.87,4.37,5.25,4.878334,127.71,107.72,111.71,111.38,121.33,140.9,104.98,125.97,117.10419,9.99,9.63,8.27,8.4,7.18,11.53,7.98,18.37,10.900865,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,4.191187,8.0,8.0,6.0,7.0,6.0,10.0,6.0,12.0,12.0,3.43,3.72,3.03,3.28,2.64,3.7,2.82,6.36,3.874408,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.277115,3.0,4.0,3.0,3.0,2.0,3.0,2.0,6.0,6.0,5.13,5.24,4.46,4.77,3.96,5.59,4.18,9.01,5.62216,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.387223,4.0,5.0,3.0,4.0,3.0,5.0,3.0,8.0,8.0,6.2,6.16,5.36,5.69,4.77,6.8,5.06,10.74,6.734979,4.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,3.916461,5.0,6.0,4.0,5.0,4.0,7.0,4.0,10.0,10.0
labs,ph_venous,(no units),8518.0,27876.0,23857.0,11579.0,9315.0,15903.0,,72746.0,169794,47542.0,87237.0,94732.0,41689.0,35506.0,125528.0,,667585.0,1099819,47542.0,87237.0,94732.0,41689.0,35506.0,125528.0,,667585.0,1099819,8.76,5.65,6.42,6.18,6.21,7.33,,6.82,6.639693,210.22,135.65,153.98,148.2,149.09,175.9,,163.57,159.291355,5.58,3.13,3.97,3.6,3.81,7.89,,9.18,6.478157,2.0,2.0,1.0,1.0,1.0,3.0,,4.0,2.686974,3.0,2.0,2.0,2.0,2.0,6.0,,7.0,7.0,1.9,1.51,1.77,1.52,1.45,2.97,,3.64,2.612802,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.522097,1.0,1.0,1.0,1.0,1.0,3.0,,4.0,4.0,2.71,2.02,2.25,1.95,1.92,4.22,,4.95,3.538045,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,1.950534,2.0,1.0,1.0,1.0,1.0,4.0,,4.0,4.0,3.26,2.28,2.54,2.24,2.16,5.05,,5.78,4.115352,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,2.044195,2.0,2.0,2.0,1.0,1.0,5.0,,5.0,5.0
labs,lymphocytes_absolute,10^3/µl,13159.0,20296.0,70611.0,18855.0,34637.0,,,,157558,38740.0,38001.0,286521.0,65281.0,142230.0,,,,570773,38740.0,38001.0,286521.0,65281.0,142230.0,,,,570773,7.74,5.63,5.26,5.3,5.33,,,,5.534963,185.8,135.21,126.26,127.24,128.01,,,,132.887583,2.94,1.87,4.06,3.46,4.11,,,,3.623542,1.0,1.0,2.0,2.0,2.0,,,,1.787665,2.0,1.0,3.0,2.0,4.0,,,,4.0,0.92,1.04,1.36,1.44,1.54,,,,1.331175,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,,1.0,1.38,1.23,2.07,1.99,2.22,,,,1.927569,1.0,1.0,2.0,1.0,2.0,,,,1.667995,1.0,0.0,1.0,1.0,2.0,,,,2.0,1.68,1.36,2.52,2.32,2.67,,,,2.309459,1.0,1.0,2.0,1.0,2.0,,,,1.667995,1.0,0.0,2.0,2.0,2.0,,,,2.0
labs,pco2_venous,mmhg,8027.0,21582.0,21350.0,11579.0,8859.0,15900.0,,72445.0,159742,45624.0,71032.0,90723.0,41673.0,33404.0,191728.0,,666265.0,1140449,45624.0,71032.0,90723.0,41673.0,33404.0,191728.0,,666265.0,1140449,8.89,5.89,6.61,6.17,6.36,7.33,,6.84,6.757509,213.32,141.42,158.62,148.18,152.6,175.91,,164.04,162.133249,5.68,3.29,4.25,3.6,3.77,12.06,,9.2,7.14068,2.0,2.0,1.0,1.0,1.0,6.0,,4.0,3.04357,3.0,3.0,3.0,2.0,1.5,10.0,,7.0,10.0,1.84,1.69,1.87,1.52,1.33,4.51,,3.64,2.854347,1.0,1.0,1.0,1.0,1.0,4.0,,2.0,1.752119,1.0,1.0,1.0,1.0,1.0,4.0,,4.0,4.0,2.67,2.17,2.37,1.95,1.76,6.43,,4.96,3.872492,1.0,1.0,1.0,1.0,1.0,4.0,,3.0,2.205632,2.0,2.0,2.0,1.0,1.0,6.0,,4.0,6.0,3.25,2.42,2.69,2.24,2.0,7.72,,5.79,4.517329,1.0,1.0,1.0,1.0,1.0,4.0,,3.0,2.205632,2.0,2.0,2.0,1.0,1.0,8.0,,5.0,8.0
labs,eosinophils_percent,%,13693.0,37423.0,69844.0,19901.0,34746.0,14378.0,61990.0,99243.0,351218,40219.0,70125.0,284767.0,69686.0,143788.0,46324.0,204159.0,488576.0,1347644,40219.0,70125.0,284767.0,69686.0,143788.0,46324.0,204159.0,488576.0,1347644,7.8,5.44,5.32,5.53,5.34,7.06,5.43,5.99,5.723319,187.25,130.48,127.57,132.62,128.04,169.34,130.36,143.88,137.350547,2.94,1.87,4.08,3.5,4.14,3.22,3.29,4.92,3.835862,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.637023,2.0,1.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,0.92,1.03,1.35,1.45,1.55,1.17,1.15,1.56,1.341262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.38,1.24,2.05,2.0,2.24,1.65,1.69,2.37,1.964042,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.58036,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.68,1.37,2.51,2.34,2.68,1.96,2.04,2.89,2.365262,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.58036,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
labs,eosinophils_absolute,10^3/µl,13250.0,20144.0,69800.0,18851.0,28974.0,,,,151019,39207.0,37702.0,284294.0,65245.0,118290.0,,,,544738,39207.0,37702.0,284294.0,65245.0,118290.0,,,,544738,7.74,5.61,5.31,5.3,5.38,,,,5.5754,185.73,134.59,127.48,127.21,129.12,,,,133.820023,2.96,1.87,4.07,3.46,4.08,,,,3.604935,1.0,1.0,2.0,2.0,2.0,,,,1.778876,2.0,1.0,3.0,2.0,3.0,,,,3.0,0.92,1.04,1.35,1.44,1.53,,,,1.316691,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,,1.0,1.39,1.23,2.05,1.98,2.2,,,,1.902757,1.0,1.0,2.0,1.0,2.0,,,,1.65405,1.0,0.0,1.0,1.0,2.0,,,,2.0,1.69,1.35,2.5,2.32,2.63,,,,2.27801,1.0,1.0,2.0,1.0,2.0,,,,1.65405,1.0,0.0,2.0,2.0,2.0,,,,2.0
labs,albumin,g/dl,58725.0,32465.0,77661.0,50131.0,40575.0,24618.0,83997.0,98511.0,466683,300985.0,80925.0,365534.0,364709.0,203723.0,144564.0,381320.0,452141.0,2293901,300985.0,80925.0,365534.0,364709.0,203723.0,144564.0,381320.0,452141.0,2293901,5.95,6.26,5.5,4.74,5.43,7.0,5.52,6.58,5.832471,142.91,150.25,131.88,113.79,130.33,168.08,132.42,158.04,139.996721,5.13,2.49,4.71,7.28,5.02,5.87,4.54,4.59,4.9167,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.037854,4.0,1.0,3.0,5.0,4.0,5.0,3.0,3.0,5.0,1.76,1.06,1.73,2.73,1.9,1.87,1.67,1.62,1.782733,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.10742,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.62,1.43,2.49,4.02,2.73,2.73,2.41,2.29,2.573882,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.037854,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.18,1.65,2.99,4.83,3.28,3.32,2.89,2.73,3.088083,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.037854,3.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0
labs,calcium_ionized,mg/dl,11797.0,38311.0,31448.0,16718.0,6944.0,5081.0,38261.0,2.0,148562,79148.0,299880.0,297569.0,67936.0,38341.0,18772.0,268630.0,3.0,1070279,79148.0,299880.0,297569.0,67936.0,38341.0,18772.0,268630.0,3.0,1070279,9.05,5.94,6.26,5.75,7.32,7.26,6.49,5.67,6.484609,217.24,142.58,150.17,137.89,175.67,174.19,155.74,136.03,155.604434,6.71,7.83,9.46,4.06,5.52,3.69,7.02,1.5,7.2036,2.0,4.0,3.0,2.0,1.0,1.0,2.0,1.5,2.646491,3.0,6.0,6.0,2.0,2.0,2.0,5.0,0.5,6.0,1.75,3.21,3.95,2.0,1.68,1.53,2.52,1.0,2.807839,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.727104,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,2.63,4.3,5.23,2.52,2.32,2.04,3.61,1.5,3.816362,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.5,2.097522,1.0,5.0,5.0,2.0,1.0,1.0,3.0,0.5,5.0,3.29,4.98,6.07,2.84,2.72,2.34,4.35,1.5,4.477491,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.5,2.309204,2.0,6.0,6.0,2.0,1.0,1.0,3.0,0.5,6.0
labs,esr,mm/hour,2689.0,,6382.0,1325.0,2479.0,1929.0,,,14804,3157.0,,8546.0,1555.0,2977.0,3743.0,,,19978,3157.0,,8546.0,1555.0,2977.0,3743.0,,,19978,6.84,,4.67,4.95,5.45,7.52,,,5.591197,164.22,,112.08,118.72,130.7,180.57,,,134.187447,1.17,,1.34,1.17,1.2,1.94,,,1.348644,1.0,,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.7,,0.79,0.72,0.77,0.75,,,0.758826,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,0.87,,0.97,0.9,0.91,1.03,,,0.943342,1.0,,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.95,,1.06,0.98,0.98,1.21,,,1.039008,1.0,,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,0.0,0.0,0.0,,,0.0
