value,emory_probability,mimic_probability,nu_probability,rush_probability,umn_probability,upenn_probability
105.9995,,0.012725326334691622,,,,
106.9995,,,,,0.011407688428215493,
109.4995,0.014403843446750735,,,,,
109.9995,,,,,,0.013465846086141653
111.9995,,,0.014088266595485793,,,
113.4995,,,,0.013055110962471035,,
124.0,,0.017778621912194672,,,,
124.5,0.01704212624705407,,,,,
125.5,,,0.0140951997975505,0.014715367525859393,0.010406551799411362,
126.5,0.00882757618552441,0.008345419803393421,,,,
127.5,,,,,,0.018855851847705555
127.5,,,0.007290261971040015,0.0077757339767325195,0.005826163539055619,
128.0,0.023844445756269896,0.024282293896908166,,,,
129.0,,,0.021960917539961242,0.023243591887436993,0.017497308974851147,
129.5,,,,,,0.01276229833319983
130.5,,,,,,0.018935953992416352
130.5,0.07176946584990396,0.0732785413357276,,,,
131.0,,,0.04354744216842828,0.044373044122213996,0.032288538114701656,
132.0,,,,,,0.06899303883409881
132.5,0.038979379617562517,0.03859037226327785,,,,
133.0,,,0.08408240803974111,0.07585819736747808,0.05883747713569541,
133.5,,,,,,0.057522025677080264
133.5,,0.0456062803600617,,,,
134.0,0.10514079166647747,,,,,
134.5,,0.052029375877707944,,,,
134.5,,,0.05850929222406723,0.054012087623324816,0.04353438866683227,0.07079871489137474
135.4995,0.11710161248575282,0.10996961116099178,0.12525522850100704,0.11582379780702802,,0.147403387645161
135.9995,,,,,0.16265082913683956,
137.0,0.12021669338249652,0.11969634182839514,0.13055912808050835,0.13856572943790163,,0.13709433812948946
137.5,,,,,0.06732832012284624,
138.5,,,,,,0.05265413148525783
139.0,0.10512716886372202,0.11088472960839837,0.10890673803242659,0.12475812809058551,0.12045254386559176,
140.5,,,,,,0.12413516223579563
141.0,0.08433877185892226,0.09380251859014205,0.08623516728083282,0.09488545424141803,,
141.5,,,,,0.14224043839246062,
143.5,0.09837479963127614,0.1039896862122154,0.10206020099352786,0.10268507680179642,,0.09937008831502726
144.0,,,,,0.0778063816814579,
145.4995,0.05613957015516372,0.05814743191288533,0.058214631136317155,0.057010104870882206,0.07034678469540606,0.056428583147473836
146.5,0.02294988170866274,0.02341897460690195,0.021794520690408263,0.023566087766656314,0.02858508532243374,0.023088719398326733
148.0,0.037054023494793815,0.03708819669866704,,0.036657031604596164,0.04817123200024088,0.03455780238318357
148.5,,,0.04889294096031782,,,
150.0,,,,,,0.021980800577507512
150.5,0.03491978439644172,0.028029099615535142,,0.031891259167243974,0.04451670693795211,
151.4995,,,,,,0.016942086149374095
152.0,,,0.033494299174602296,,,
152.4995,,0.01429081198056956,,0.013783712763670242,0.02006789663452491,
152.9995,0.02270467125906484,,,,,
153.0,,,,,,0.010112171955177543
153.5,,0.005640352694707277,,0.004849382480112754,0.007602616504452424,
154.4995,,,0.011737911095549924,,,
154.5,0.004845176846684437,,,,,
155.0,,0.008155489559592053,,0.007704068225794893,0.01018825885027362,
155.5,,,,,,0.007522846000248992
156.0,,,0.008541704943719731,,,
156.5,0.008178222587515155,,,,,
157.5,,0.006710868614314985,,0.0068560235063663075,0.0086263351624777,
158.0,,,0.006673206987281041,,,
161.0,,,0.007186263940069402,,,
173.0,,0.007539655132720952,,,,
174.0,,,,0.007931009770430712,,
177.5,0.008041994559960765,,,,,
178.5,,,,,,0.007376152915959339
179.0,,,,,0.01161845403427952,
181.5,,,0.006874269847157561,,,
