value,emory_probability,mimic_probability,nu_probability,rush_probability,umn_probability,upenn_probability
7.6395,0.0033971275772762435,,,,,
19.4995,,0.018660639192598822,,,,
24.64,0.003403854562577781,,,,,
27.1295,,,,,,0.0022446545702359657
30.619500000000002,,,,0.004224198890915181,,
31.189500000000002,,,,,0.0023046376400510564,
32.7095,,,0.0028538061714586485,,,
41.5,,0.01736403139893468,,,,
46.0,,0.020991028875806,,,,
46.879999999999995,0.003376946621371632,,,,,
49.0,,0.014595598542192318,,,,
51.0,,0.01485842444631343,,,,
57.0,,0.09395149985982619,,,,
57.980000000000004,,,,,,0.0022467842235284097
62.67,,,,0.0042428076966020325,,
63.03,,,,,0.00228690965820451,
64.67,0.0033904005919747067,,,,,
65.78,,,0.0028455819461806696,,,
66.0,,0.07707807681525092,,,,
66.2,,,,,,0.0022553028366981854
70.3,,,,0.004224198890915181,,
70.49000000000001,,,,,0.0023046376400510564,
71.55,,,,,,0.0022446545702359657
72.09,0.0033971275772762435,,,,,
73.1,,,0.0028455819461806696,,,
74.69,,,,0.004149763668167777,,
75.15,,,,,0.0023578215855906966,
75.4,,,,,,0.002229746997188858
76.0,,0.08576885337818896,,,,
77.28,,,0.002870254622014606,,,
77.64,,,,0.004224198890915181,,
78.25,,,,,0.0022159977308183238,
79.3,0.01700581884228583,,,,,
79.65,,,0.002829133495624712,,,
80.75,,,,,,0.01120836527813272
81.7,,,,0.020934906397707394,,
82.49000000000001,,,,,0.011913203800879308,
83.0,,,0.01429370353312718,,,
85.6,0.01759106656351956,,,,,
85.85,,,,0.0209721240090811,,
85.9,,,,,,0.01127225487690604
86.0,,0.08547098402018503,,,,
86.55000000000001,,,0.014195012829791433,,0.011292724436250177,
88.05000000000001,0.01693854898927046,,,0.021865346682049945,,
88.15,,,,,,0.012028281795723655
88.35,,,0.014285479307849201,,,
88.4,,,,,0.011930931782725855,
89.45,0.01611785678248293,,,0.019948639696304293,,
89.5,,,0.01407987367589973,,,0.010260669562995144
89.55,,,,,0.010743156999007233,
91.9995,,0.15582071768993552,,,,
92.39949999999999,,,0.192932100796105,,,
92.4495,,,,0.1799285421861625,,
92.4995,0.18699673741212874,,,,,
92.7495,,,,,0.19162175577932208,
92.8495,,,,,,0.19407317488712839
95.0,,0.15883445472385757,,,,
95.4,,,0.18074379893414041,,,
95.9,0.18096263159664996,,,,,
96.1,,,,0.1849343109159254,,
96.4,,,0.1946427396539246,,,
96.5,,0.11238435660218671,,,,
96.55,,,,,0.18784569564600767,
96.7,,,,,,0.18929849220546896
97.15,,,0.18075202315941838,,,
97.35,0.19359590999293666,,,,,
97.5,,0.10451710120549482,,,,
97.94999999999999,,,,0.18699988834716588,,
98.3,,,,,0.20638916465749538,
98.30000000000001,,,,,,0.19778090126927336
98.30000000000001,0.1714372204096734,,,,,
98.75,,,0.17983090992828477,,,
98.94999999999999,,,,0.17162901484982693,,
98.95,,,,,,0.2596728852542806
99.0,,0.039704233249229046,,,,
99.35,0.18238875248057582,,,,,
99.4,,,,,0.17194369592965536,
99.5,,,,,,0.10318383167220377
99.65,,,,0.1717220588782612,,
99.9,,,,,0.1848496667139413,
