value,emory_probability,mimic_probability,nu_probability,rush_probability,umn_probability,upenn_probability
0.0495,,,,0.2908230438031527,,
0.0995,,0.7149911229471816,0.6865683392819651,,,0.5977742899956678
0.15000000000000002,,,,0.2351350389638117,,
0.25,,,,0.1595559192968722,,
0.25,,0.08488681757656458,,,,
0.30000000000000004,,,0.125,,,
0.4,,,,,,0.207728199191813
0.4,,,,0.1684517667152973,,
0.4995,0.9460127028934369,,,,,
0.9995,,,,,0.99073856975381,
1.15,,0.1848646249445184,,,,
1.2,,,0.17387938274196935,,,
1.25,,,,0.14098138988720066,,
1.3,,,,,,0.17867465858006235
1.5,0.017819336626676077,,,,,
2.0635000000000003,,,,,0.001992966002344666,
2.1494999999999997,,,,0.002099419990748319,,
2.2835,,,,,0.0016998827667057445,
2.3495,,,,,,0.006611793280259074
2.45,,,,0.0008895847418425079,,
2.4995000000000003,0.025052928722653495,0.011040834442964935,0.011088074742809154,,,
2.6885000000000003,,,,,0.0017975771785853848,
2.8,,,,,,0.002741302047454353
3.3,,,,0.0010319183005373092,,
3.3920000000000003,,,,,0.0018561938257131692,
3.45,,,,,,0.0032384293617595465
3.4995000000000003,,0.003328894806924101,0.0025194205332773464,,,
4.0115,,,,,0.00039077764751856197,
4.1095,,,,0.0002135003380422019,,
4.2895,,,,,,0.0006462655085967517
4.3,,5.5481580115401686e-05,,,,
4.4995,0.00899788285109386,,,,,
4.5,,,0.00027556162082720975,,,
4.51,,,,0.00024908372771590223,,
4.698,,,,,0.00037123876514263385,
4.79,,,,,,0.0006675709649241171
5.18,,,,0.00014233355869480127,,
5.55,,,,,0.00042985541227041815,
5.85,,,,,,0.0006604691461483286
7.1075,,,,,0.00035169988276670573,
7.640000000000001,,,,0.0002135003380422019,,
8.16,,,,,,0.0006107564147178092
8.8,,0.0008322237017310253,,,,
13.0,0.002117148906139732,,,,,
13.559999999999999,,,,0.0002135003380422019,,
14.673000000000002,,,,,0.00037123876514263385,
20.5,,,0.000669221079151795,,,
35.31,,,,,,0.0006462655085967517
