value,emory_probability,mimic_probability,nu_probability,rush_probability,umn_probability,upenn_probability
0.148,,,,,0.03672578339322283,
0.4995,0.10420386300925175,0.061383061383061384,0.056967334770207656,,,0.11190228367787251
0.5495000000000001,,,,0.039857601563590674,,
0.7134999999999999,,,,,0.03693829450175805,
1.15,,,,,,0.009181584443693864
1.4,,,,0.04048582995951417,,
1.427,,,,,0.037440593485568566,
1.5,0.08066872260996591,0.06415806415806416,0.07781061652233393,,,
1.6,,,,,,0.059956022140577506
1.9,,,,0.03273767974312439,,
1.9184999999999999,,,,,0.035798462192341875,
1.95,,,,,,0.01688804946475223
2.3,,,,0.03469216808599749,,
2.3360000000000003,,,,,0.03672578339322283,
2.5,,0.07475857475857475,0.08570912329156073,,,
2.7,,,,0.03668155800642189,,
3.0,,,,,,0.172306356110372
3.0,0.18130173673105016,,,,,
3.5545,,,,,0.18422781190834975,
3.9000000000000004,,,,0.18452464051375123,,
4.0,,0.16278166278166278,0.17727759637597926,,,
5.3,,,,,,0.18097785252941623
5.5,0.19315046258724233,,,,,
5.697,,,,,0.18426645029171979,
6.05,,,0.15189138262586632,,,
6.1,,,,0.18731676671785566,,
6.35,,0.17254967254967254,,,,
8.35,,,,,,0.17743480868252534
8.5,0.13544879078071742,,,,,
8.613,,,,,0.1846528341254202,
9.05,,,0.1901965592452538,,,
9.1,,,,0.18079017171576156,,
9.35,,0.17959817959817959,,,,
15.0,0.1689660769355624,,,,,
15.05,,,,,,0.18055048148173677
15.188500000000001,,,,,0.18445964220857,
15.45,,,,0.18162780957699287,,
15.5,,0.17132867132867133,0.17057935289031143,,,
20.499499999999998,,,0.013267426403211028,,,
20.6055,,,,,0.011977898844712337,
20.609499999999997,,0.013764013764013764,,,,
20.749499999999998,,,,0.011831634789892503,,
20.799500000000002,,,,,,0.011876779276640036
20.999499999999998,0.022885895146891738,,,,,
22.0,,,0.013577171766710116,,,
22.2,,,,,0.012074494803137437,
22.5,,,,0.011936339522546418,,
22.6,,,,,,0.010704955436228658
22.61,,0.016206016206016208,,,,
23.0,0.011361791916896609,,,,,
24.5,,,0.013680420221209813,,,
24.752,,,,,0.012113133186507476,
25.1,,,,0.011901437944995114,,
25.200000000000003,,,,,,0.011442515147546408
25.5,,0.011988011988011988,,,,
26.0,0.018341178380133095,,,,,
28.5,,,0.012505969051275764,,,
28.542499999999997,,,,,0.011900622077972258,
28.75,,,,0.011761831634789893,,
29.1,,,,,,0.011180578053807394
29.5,,0.013597513597513598,,,,
30.5,0.01590650868365525,,,,,
35.3845,,,,,0.011746068544492099,
35.4,,,,0.011587323747033366,,
35.5,,,0.012015538892402205,,,
35.7,,,,,,0.011228829623706686
36.0,,0.013098013098013098,,,,
36.5,0.015257263431261159,,,,,
42.221500000000006,,,,,0.00394111510374406,
42.9995,0.0109560136341503,,0.005059174270485138,,,
43.179500000000004,,,,0.004432500349015775,,
44.2795,,,,,,0.006837936762871106
44.319500000000005,,0.008824508824508824,,,,
47.416,,,,,0.003651327228468761,
50.0,0.010144457068657686,,,,,
51.0,,,0.005214046952234683,,,
51.53,,,,0.004502303504118386,,
54.28,,,,,,0.006989584553983167
54.82,,0.00888000888000888,,,,
56.2565,,,,,0.0037865615702639003,
59.5,0.010550235351403993,,,,,
62.0,,,0.004671992566111276,,,
63.7,,,,0.004362697193913165,,
68.9,,,,,,0.006713861297415784
69.52000000000001,,0.008713508713508714,,,,
71.576,,,,,0.0037865615702639003,
72.9,0.010306768381756209,,,,,
75.67,,,0.004671992566111276,,,
77.65,,,,0.004502303504118386,,
82.4995,0.002840447979224152,,,,,
83.597,,,,,0.0008114060507708358,
85.2495,,,0.001045390601809429,,,
85.5,0.0015419574744359682,,,,,
85.52000000000001,,0.008991008991008992,,,,
85.6995,,,,0.0009423425938852436,,
87.9,,,,,,0.006920653739841322
88.08,,,,0.0008376378612313277,,
88.5,,,0.0009292360904972703,,,
88.822,,,,,0.0007148100923457363,
90.0,0.002515825353027106,,,,,
90.45,,,,0.0009074410163339383,,
91.5,,,0.001045390601809429,,,
92.67,,,,0.0008725394387826329,,
93.951,,,,,0.000753448475715776,
93.9995,,0.002775002775002775,,,,
94.5,,,0.0011228269426842017,,,
94.6,0.0015419574744359682,,,,,
95.5,,0.0012765012765012765,,,,
96.9,,,,0.0009074410163339383,,
97.0,,0.00222000222000222,,,,
97.98599999999999,,,,,0.001506896951431552,
98.0,,,0.0007614573519352633,,,
98.1,0.0021100470702807984,,,,,
98.9995,,,,,,0.006906867577012952
99.0,,0.003108003108003108,,,,
