value,emory_probability,mimic_iv_probability,nu_probability,ohsu_probability,rush_probability,ucmc_probability
0.0,3.543774474192462e-6,1.9170566279357327e-6,,,,
0.1,,7.66822651174293e-6,,9.011282125220776e-6,,
0.2,0.000017718872370962312,0.000013419396395550129,2.1741446371461307e-6,0.0000360451285008831,,
0.3,0.000049612842638694476,0.000038341132558714654,,0.0000720902570017662,,
0.4,0.00015592607686446835,0.00014953041697898713,0.000010870723185730655,0.0001291617104614978,,
0.5,0.00024806421319347236,0.00029714377733003854,0.000047831182017214875,0.00038448137067608644,,2.7391406767868783e-6
0.52,,,,0.00038748513138449337,,
0.6,0.0003969027411095558,0.0005597805353572339,0.00007826920693726071,0.000522654363262805,,
0.7,0.000559916366922409,0.0009700306537354807,0.00015219012460022916,0.0007449326556849175,0.0002977145754543636,
0.8,0.0008256994524868437,0.0015240600192089075,0.00022176275298890533,0.0010843576157349001,0.0008094115020165511,8.217422030360636e-6
0.9,0.0011836206743802823,0.002231453914917193,0.0002739422242804125,0.0014988765934950557,0.0015118318284791901,0.000010956562707147513
1.0,0.002657830855644347,0.003540803591797298,0.0027502929659898555,0.003463336096793185,0.002553832842569463,0.0038183621034409087
1.1,0.004812445735953364,0.005321749199149593,0.004428732625866669,0.004884114911869661,0.003986584236943588,0.005481020494250544
1.2,0.007395857327639669,0.007844595721513017,0.00632676089409524,0.006686371336913816,0.005837996753050412,0.007885986008469422
1.3,0.010659673618370927,0.011153435461330092,0.008668314668301624,0.009197515289142005,0.00847091002972494,0.011101737163017218
1.4,0.015305561954037246,0.015572250988721956,0.011733858606677668,0.012480625743430776,0.01197835987179666,0.015489840527229798
1.5,0.02095788224037422,0.021210314531480947,0.01577776763176947,0.017295654159007075,0.016551069679166027,0.021458428061948406
1.6,0.028339564470117123,0.02853922202007925,0.021041371798300255,0.023513438825409412,0.022798423973466188,0.029128021956951664
1.7,0.03733720786009179,0.037518715265330224,0.027520322816995724,0.031227096324598396,0.03071577096445567,0.03932036441527564
1.8,0.048234314368233604,0.049210843639110255,0.03577120171496529,0.041409845126097876,0.04069386103241832,0.052177890752113244
1.9,0.06117263497351028,0.06282577981070983,0.045728784153094566,0.05441612899349986,0.05294667652846198,0.0678211231572431
2.0,0.07673334868968938,0.07914951699758259,0.0579887857619616,0.07114407237861803,0.06750212819403548,0.08687458570497264
2.1,0.09495898081046122,0.09770470809937255,0.07263599818241509,0.09059943048696968,0.0851091542580162,0.10886166791754091
2.2,0.1158424437868774,0.11931760452272,0.08975086476602942,0.1132507899890663,0.10554912057905486,0.1337851089356247
2.3,0.1397310275174088,0.14309677493563483,0.1098269163454368,0.13852142882889376,0.12956166180554587,0.16221191087931894
2.4,0.165954958626433,0.17000266470871284,0.1331837521822977,0.16748068581864495,0.1563187592745068,0.1935942456132662
2.5,0.194641812995021,0.19883136227961037,0.1596343958378175,0.19952180129522162,0.18602043996632103,0.2273322413292502
2.6,0.2258482910147598,0.22984358734972674,0.18915493172098766,0.23350634995013758,0.21895976666620148,0.2631081577087636
2.7,0.2588691815652852,0.26327513788429796,0.22148446247535064,0.2693982866548919,0.2534713984677003,0.3002509052859937
2.8,0.29399153037900666,0.29828059191040446,0.25666429684901215,0.30589097550132766,0.2908578366384303,0.33860161390168675
2.9,0.32958874497227,0.33389950405745034,0.29320731991016435,0.3445013156471903,0.3291606774867308,0.3775302812001819
3.0,0.3664369119549232,0.37078559063556177,0.330620000826175,0.38309363322880247,0.36782635797386626,0.41565638028037843
3.1,0.4046919574038308,0.40793814808495626,0.3691023609036615,0.42228369919138764,0.4084737011038698,0.4539030015503536
