value,emory_probability,nu_probability,ohsu_probability
1.77,0.9941284535859659,0.9952191575796451,0.9925180447156857
1.78,0.9941644753431073,,0.9925620562173582
1.79,,0.9952234338251016,0.9926207382195881
1.8,0.9942725406145312,0.9957323070344237,0.992708761222933
1.81,0.9943085623716725,0.9957408595253368,0.9927674432251629
1.82,0.9943806058859551,,0.9928701367290652
1.83,0.9944166276430965,,0.9929728302329676
1.84,0.9945246929145204,,0.9930315122351975
1.85,,0.9957451357707933,0.9930755237368699
1.86,0.994596736428803,,0.9931635467402148
1.87,0.9946327581859443,,0.9931782172407723
1.88,,,0.9932075582418872
1.89,0.9947408234573683,,0.9932515697435597
1.9,0.9947768452145096,0.9960915116527689,0.9933102517457896
1.91,,,0.9933689337480195
1.92,0.9948128669716508,,0.9934276157502494
1.93,,,0.9934716272519218
1.94,0.9948849104859335,,0.9935156387535943
1.95,0.9949569540002161,,0.9935449797547092
1.96,,,0.9935596502552667
1.97,0.9951010410287814,0.9960957878982254,0.9936183322574966
1.98,,,0.9936623437591691
1.99,,,0.9937356962619565
2.0,0.995173084543064,0.9964207825529185,0.9937797077636289
2.01,,,0.9937943782641864
2.02,0.9952091063002053,,0.9939117422686462
2.03,0.9952811498144879,,0.9939410832697612
2.04,0.9953171715716292,,0.9939557537703186
2.05,,,0.9939850947714336
2.06,0.9953892150859119,,0.994058447274221
2.07,,,0.9940731177747785
2.08,,0.9964250587983751,0.9941904817792383
2.09,,,0.9942344932809107
2.1,,0.9967115672439598,0.9943078457836981
2.11,0.9954252368430532,,0.9943371867848131
2.12,0.9955333021144771,,0.994366527785928
2.13,0.9955693238716185,,0.9943811982864855
2.14,,,0.9944398802887154
2.15,,,0.9944692212898304
2.16,,,0.9944838917903879
2.17,0.9956773891430424,,0.9945132327915028
2.18,0.9957494326573251,,0.9945865852942902
2.19,0.9957854544144663,,0.9946599377970776
2.2,0.995857497928749,0.9970408381441095,0.9946892787981926
2.21,0.9959655632001729,,0.9947479608004225
2.22,,,0.9947919723020949
2.23,,,0.9948359838037674
2.24,0.9960015849573142,,0.9948653248048823
2.25,0.9960376067144555,,0.9949093363065548
2.26,0.9960736284715969,,0.9949533478082272
2.27,,,0.9949680183087847
2.28,,,0.9949973593098996
2.29,0.9961096502287382,,0.9950120298104571
2.3,,0.9972589266623905,0.995100052813802
2.31,,,0.9951587348160319
2.32,0.9961456719858794,,0.9952027463177043
2.33,0.9961816937430208,,0.9952174168182618
2.34,,,0.9952614283199342
2.35,,,0.9953494513232791
2.36,0.9962177155001621,,
2.37,,,0.9953641218238366
2.38,,,0.995408133325509
2.39,,,0.9954521448271815
2.4,0.9962537372573034,0.9974428052170194,0.9954961563288539
2.41,,,0.9955108268294114
2.42,,,0.9955548383310838
2.43,,,0.9955988498327563
2.44,0.9963257807715861,,0.9956722023355437
2.45,0.9963618025287273,,0.9956868728361011
2.46,,,0.9957015433366586
2.47,0.99643384604301,,0.9957308843377736
2.5,0.9964698678001513,0.9976181312807355,0.995745554838331
2.51,0.9965779330715753,,0.995774895839446
2.52,0.9966139548287165,,0.9958335778416759
2.53,0.9966499765858579,,0.9958775893433484
2.54,0.9966859983429992,,0.9959362713455783
2.56,0.9967940636144231,,
2.57,,,0.9959656123466932
2.58,,,0.9959802828472507
2.59,0.9968300853715645,,0.9959949533478082
2.6,,0.997814838571734,0.9960096238483657
2.61,0.9968661071287057,,
2.62,0.9969021288858471,,0.9960389648494806
2.63,0.9969381506429884,,0.9960536353500381
2.64,,,0.9960683058505956
2.65,,,0.9960829763511531
2.66,0.9969741724001296,,0.9960976468517105
2.67,,,0.996112317352268
2.68,0.997010194157271,,
2.69,0.9970462159144123,,0.9961269878528255
2.7,0.9971182594286949,0.9979388496899722,0.9961563288539405
2.71,,,0.9961709993544979
2.72,,,0.9961856698550554
2.73,,,0.9962150108561704
2.74,,0.9979431259354287,0.9962296813567278
2.75,0.9971542811858363,,0.9962590223578428
2.76,,,0.9962736928584003
2.77,0.9971903029429776,,0.9962883633589578
2.78,,,0.9963030338595152
2.79,,,0.9963323748606302
2.8,,0.9980714132991234,0.9963763863623026
2.81,,,0.9964057273634176
2.83,,,0.99644973886509
2.84,0.9972263247001188,,0.996479079866205
2.85,0.9972623464572602,,0.9965084208673199
2.86,,,0.9965524323689924
2.87,,,0.9965671028695499
2.88,,,0.9965817733701073
2.89,,,0.9966111143712223
2.9,,0.9981868719264486,
2.91,,,0.9966257848717798
2.92,,,0.9966551258728947
2.93,,,0.9966697963734522
2.94,0.9973343899715428,,0.9966991373745672
2.95,0.9973704117286841,,0.9967138078751246
2.96,0.9974064334858255,,
2.97,,,0.9967284783756821
2.98,0.9974424552429667,,
2.99,,,0.9967431488762396
3.0,,0.9982766730810348,
3.01,,,0.9967578193767971
3.02,,,0.996816501379027
3.03,,,0.9968311718795845
3.04,,,0.996845842380142
3.05,0.997478477000108,,0.9968605128806994
3.07,,,0.996875183381257
3.08,0.9975144987572494,,0.9969191948829295
3.09,,,0.9969338653834869
3.1,,0.9983621979901647,
3.11,,,0.9969778768851594
3.12,,,0.9969925473857169
3.13,,,0.9970072178862743
3.14,0.9975505205143906,,
3.16,,0.9983664742356211,0.9970365588873893
3.17,0.9976225640286733,,
3.19,,,0.9970658998885042
3.2,0.9976585857858147,0.9984562753902074,
3.21,,,0.9970805703890617
3.22,,,0.9971099113901767
3.23,,,0.9971245818907342
3.24,,,0.9971392523912916
3.26,0.9977306293000973,,
3.27,0.9977666510572386,,0.9971685933924066
3.28,0.9978026728143798,,
3.3,,0.9985332478084242,0.9971832638929641
3.31,0.9978386945715212,,0.9971979343935216
3.32,0.9978747163286625,,
3.35,0.9979107380858038,,
3.37,,,0.997212604894079
3.4,,0.998618772717554,
3.41,0.9979467598429451,,
3.43,,,0.997241945895194
3.45,0.9979827816000865,,0.9972566163957515
3.46,,,0.9972859573968664
3.47,,,0.9973006278974239
3.49,0.9980188033572278,,0.9973152983979814
3.5,0.998054825114369,0.9987256788539662,0.9973299688985389
3.53,,,0.9973446393990963
3.55,,,0.9973739804002113
3.56,0.9980908468715104,,
3.57,,,0.9973886509007688
3.59,,,0.9974033214013263
