value,emory_probability,nu_probability,ohsu_probability
1.05,0.7627814808142677,0.765970684425743,0.7324650916939521
1.06,0.7673572329310034,0.7660198029528421,0.7364588074647246
1.07,0.7716447486939291,0.7660730146905328,0.740452523235497
1.08,0.7763285894433435,0.7661262264282235,0.7443434595562864
1.09,0.780724193838948,0.7661466924811815,0.7481316164270927
1.1,0.7844712664384795,0.8119906511070089,0.7596282320466325
1.11,0.7878940731399747,0.8120356764235163,0.7631520989031965
1.12,0.7914970275626013,0.8120807017400238,0.7671604974525379
1.13,0.7954963069717168,0.8121257270565313,0.7702438809520313
1.14,0.7992433795712485,0.8121707523730388,0.7738558444800094
1.15,0.8021978021978022,0.8121871252154053,0.7772622491080212
1.16,0.8053684020897136,0.8122362437425044,0.7804484120574977
1.17,0.8086831201585299,0.8122608030060539,0.7839135477997856
1.18,0.8126823995676454,0.8122853622696035,0.786938200185003
1.19,0.8160331471806882,0.8123181079543361,0.7900803147987725
1.2,0.8192758061610521,0.8491651896998449,0.7997122175400473
1.21,0.8226265537740948,0.8492020285951692,0.8024432143538843
1.22,0.8258692127544587,0.8492265878587187,0.8054678667391018
1.23,0.8289677535579175,0.8492675199646347,0.8082869602243529
1.24,0.8314898216537561,0.8492920792281842,0.8110766881524659
1.25,0.8347685101783462,0.8493289181235085,0.8138664160805791
1.26,0.8378310214375788,0.8493575705976497,0.8167442406801063
1.27,0.8410016213294902,0.8493821298611992,0.8193724580439602
1.28,0.84341560079265,0.8493985027035656,0.8221475031935044
1.29,0.8460097279769411,0.8494107823353404,0.8249812794573245
1.3,0.8484957665285534,0.8773305717805875,0.8319996476133144
1.31,0.8511979823455234,0.8773387582017708,0.8346278649771682
1.32,0.8534318140875518,0.8773469446229539,0.8371239373339011
1.33,0.8558457935507116,0.8773837835182783,0.8396493752477718
1.34,0.8580075662042875,0.8774042495712362,0.8421601303830737
1.35,0.8600612502251846,0.8774288088347857,0.8446708855183755
1.36,0.8623311115114394,0.8774451816771521,0.8470054473108491
1.37,0.8648531796072779,0.8774738341512932,0.8496630302318411
1.38,0.8669068636281752,0.8774983934148428,0.8517626675672104
1.39,0.8691767249144299,0.8775270458889839,0.8538182565668727
1.4,0.8710502612141956,0.9002075257769937,0.8596620024373413
1.41,0.8728157088812827,0.9002198054087684,0.8618644192226937
1.42,0.8744730679156909,0.90022389861936,0.863890642665218
1.43,0.8764186633039092,0.9002402714617265,0.8659315488863113
1.44,0.8779319041614123,0.9002484578829096,0.8682954762359228
1.45,0.8798414700054045,0.9002525510935012,0.8700867752213429
1.46,0.8824355971896956,0.9002771103570507,0.8721276814424361
1.47,0.8842370744010088,0.9002893899888256,0.8742126359992365
1.48,0.8862547288776796,0.9003098560417835,0.8759598866489494
1.49,0.8881282651774455,0.9003221356735582,0.8779273789771976
1.5,0.8898576833003062,0.9181685338528982,0.8827286475692661
1.51,0.8917672491442983,0.9181726270634898,0.8841675598690296
1.52,0.894037110430553,0.918180813484673,0.8856652032830693
1.53,0.8952621149342461,0.918201279537631,0.8872949917042301
1.54,0.8970275626013331,0.9182053727482226,0.8887779523397008
1.55,0.898648892091515,0.9182381184329552,0.8904371063179997
1.56,0.9003783102143758,0.9182463048541385,0.8915676802678139
1.57,0.9019996397045578,0.9182503980647301,0.8929919097890084
1.58,0.9037290578274185,0.9182585844859132,0.8945923326530313
1.59,0.904882003242659,0.9182667709070964,0.8959578310599497
1.6,0.9061430372905783,0.9323392289209887,0.8997166223736179
1.61,0.9075121599711764,0.9323433221315803,0.9013170452376408
1.62,0.9088812826517745,0.9323596949739467,0.9029908819945086
1.63,0.9103224644208251,0.9323637881845384,0.904194869837168
1.64,0.9118357052783282,0.9323678813951299,0.9054429060155343
1.65,0.9132408575031525,0.9323801610269047,0.906837769979591
1.66,0.9148261574491082,,0.9079977094865432
1.67,0.9161952801297064,0.9323842542374963,0.9094219390077378
1.68,0.917636461898757,0.9323924406586794,0.9107287063003803
1.69,0.9188254368582237,0.9324047202904542,0.9118152319144875
1.7,0.9198342640965592,0.9436937951020642,0.9148692498568429
1.71,0.9204827958926319,0.9437060747338389,0.915911727135243
1.72,0.9215276526751937,,0.9170716666421954
1.73,0.9228607458115655,,0.9181728750348715
1.74,0.9243019275806161,0.9437142611550222,0.9192594006489788
1.75,0.9252747252747253,0.943726540786797,0.9200375879131367
1.76,0.9264997297784183,0.9437306339973885,0.921241575755796
1.77,0.927400468384075,0.9437388204185717,0.9223574669270412
1.78,0.9285534137993154,0.9437429136291633,0.9233852614268724
1.79,0.9298144478472348,0.9437511000503465,0.9243102764767205
1.8,0.9308232750855702,0.9527561633518483,0.9264392793692279
1.81,0.9320843091334895,,0.927540487761904
1.82,0.93323725454873,0.9527643497730315,0.9283186750260619
1.83,0.9341019636101603,0.9527766294048062,0.9290528139545128
1.84,0.9350027022158169,0.9527848158259894,0.9299337806686537
1.85,0.9357593226445685,0.952788909036581,0.9309175268327778
1.86,0.936624031705999,0.9528216547213137,0.9317691279897807
1.87,0.9377409475770131,,0.9327381913753359
1.88,0.938533597549991,0.9528257479319053,0.9336338408680459
1.89,0.9392541884345164,0.9528298411424969,0.9342945659036516
1.9,0.940299045217078,0.9601116627849386,0.9363061065676068
1.91,0.9408755179246983,0.9601157559955302,0.9370989766103337
1.92,0.9416321383534498,0.9601198492061218,0.9378184327602156
1.93,0.9422806701495227,0.9601239424167134,0.9385085233529593
1.94,0.9431814087551792,0.9601321288378966,0.9394775867385144
1.95,0.9437939110070258,,0.93999148398843
1.96,0.9442622950819672,,0.9406962573597427
1.97,0.9447667087011349,0.9601444084696713,0.9413569823953485
1.98,0.9456314177625653,,0.9421498524380754
1.99,0.9464961268239956,0.960148501680263,0.9428399430308192
2.0,0.9471086290758421,0.9656661495577286,0.9447340214662223
2.01,0.94790127904882,,0.945438794837535
2.02,0.9486939290217978,0.9656702427683201,0.9460995198731408
2.03,0.9494505494505494,0.965682522400095,0.9468336588015916
2.04,0.9500990812466222,0.9656907088212782,0.9475384321729045
2.05,0.9507476130426951,0.9656948020318697,0.948067012201389
2.06,0.9514682039272203,,0.9486249577870116
2.07,0.9520446766348406,0.9657029884530529,0.9491535378154962
2.08,0.9526932084309133,0.9657070816636445,0.94984362840824
2.09,0.9532336515943073,0.9657111748742361,0.9504015739938626
2.1,0.9540623311115114,0.9702055201038038,0.9517523896222121
2.11,0.9546027742749055,0.9702096133143954,0.9522662868721277
2.12,0.9553233651594307,0.970213706524987,0.9527214530077672
2.13,0.9557196901459196,,0.9533381297076658
2.14,0.9562961628535399,0.9702218929461702,0.9539107580718575
2.15,0.9568366060169339,,0.9545127519931872
2.16,0.9575571969014592,0.9702300793673534,0.9549679181288268
2.17,0.9580255809764007,0.9702382657885366,0.9554524498216043
2.18,0.9587101423166997,0.9702505454203113,0.9560250781857959
2.19,0.9590704377589624,,0.9564068304285903
2.2,0.9595027922896775,0.9738894096362364,0.9574639904855595
2.21,0.9598991172761665,,0.9579778877354751
2.22,0.9605836786164655,0.973893502846828,0.9584624194282526
2.23,0.9608358854260494,0.9739016892680111,0.9588441716710471
2.24,0.9613042695009908,0.9739098756891943,0.9592993378066865
2.25,0.9618086831201585,0.9739139688997859,0.959739821163757
2.26,0.9623851558277787,,0.9600922078494134
2.27,0.9628535399027203,,0.9604886428707768
2.28,0.9634660421545668,,0.9608703951135713
2.29,0.9639704557737344,,0.9611934162420896
2.3,0.964582958025581,0.9771639781095097,0.9621037485133687
2.31,0.9649792830120699,,0.962412086863318
2.32,0.9652675193658801,,0.9628378874418195
2.33,0.9655197261754639,,0.963322419134597
2.34,0.965807962529274,0.9771680713201013,0.9636748058202534
2.35,0.9662763466042155,,0.9640125097273408
2.36,0.9666366420464781,0.9771803509518762,0.9644383103058423
2.37,0.9669248784002883,,0.9648641108843438
2.38,0.9672131147540983,,0.9653045942414142
2.39,0.9678616465501712,0.9771926305836509,0.9655688842556566
2.4,0.9682940010808864,0.9798040989410864,0.9661121470627102
2.41,0.9684741488020177,0.9798163785728612,0.9664058026340905
2.42,0.968798414700054,,0.9667435065411778
2.43,0.9690866510538642,0.9798204717834528,0.9670958932268342
2.44,0.9693028283192218,,0.9673895487982146
2.45,0.969338857863448,,0.967741935483871
2.46,0.9696991533057107,,0.9679474943838372
2.47,0.970023419203747,0.9798286582046359,0.9682705155123555
2.48,0.9702035669248784,,0.9685641710837359
2.49,0.9705278328229148,0.9798327514152275,0.9688871922122543
2.5,0.9708520987209511,0.9820430851346871,0.9696360139192741
2.51,0.9711403350747613,0.9820471783452787,0.9698856211549474
2.52,0.9714285714285714,0.9820553647664618,0.9701205456120516
2.53,0.9717888668708341,,0.9703701528477249
2.54,0.9722572509457755,,0.9706638084191053
2.55,0.9724734282111331,,0.9709868295476236
2.56,0.9726175463880382,,0.9711630228904518
2.57,0.9727616645649433,,0.9714126301261251
2.58,0.9730138713745271,0.9820594579770534,0.9715741406903843
2.59,0.9733381372725635,0.9820635511876451,0.9717943823689195
2.6,0.9738785804359574,0.9838850299009033,0.9722789140616971
2.61,0.9741307872455414,0.983889123111495,0.9724551074045252
2.62,0.9743829940551252,,0.9727193974187676
2.63,0.9747432894973879,,0.9729396390973027
2.64,0.9751396144838768,,0.973159880775838
2.65,0.9753557917492344,,0.9733507568972353
2.66,0.9756800576472707,,0.9735856813543395
2.67,0.9758241758241758,,0.9737031435828917
2.68,0.9760763826337597,,0.9738793369257198
2.69,0.9763646189875698,,0.9740555302685481
2.7,0.9765447667087012,0.9855182209269485,0.9744372825113424
2.71,0.9767609439740588,,0.9746575241898777
2.72,0.9769771212394163,,0.974892448646982
2.73,0.9771932985047739,,0.974995228096965
2.74,0.977337416681679,,0.9751714214397933
2.75,0.9775175644028103,0.9855223141375401,0.9753476147826214
2.76,0.9776616825797154,,0.9755091253468806
2.77,0.9778058007566204,,0.9756853186897089
2.78,0.9780580075662043,,0.975861512032537
2.79,0.9781660961988831,,0.9760817537110723
2.8,0.9782381552873356,0.986836234737441,0.9764341403967287
2.81,0.9783462439200145,,0.9765956509609879
2.82,0.9784903620969194,,0.976742478746678
2.83,0.978562421185372,,0.9769186720895062
2.84,0.9786705098180508,,0.9770067687609203
2.85,0.9788146279949559,,0.9771976448823175
2.86,0.9790308052603135,,0.9774472521179908
2.87,0.9791749234372186,,0.977638128239388
2.88,0.9793911007025761,0.9868403279480326,0.9777555904679401
2.89,0.9795352188794811,,0.9778143215822163
2.9,0.9797153666006125,0.9880273590195942,0.9780639288178895
2.91,0.9797874256890651,,0.9782107566035797
2.92,0.9799315438659701,,0.9783575843892698
2.93,0.9800756620428751,,0.978548460510667
2.94,0.9802558097640065,,0.9787833849677713
2.95,0.9804359574851378,,0.9789889438677375
2.96,0.9805080165735903,,0.9790183094248756
2.97,0.9805800756620429,,0.9791504544319967
2.98,0.9806521347504954,,0.979311964996256
2.99,0.9808322824716267,,0.979414744446239
3.0,0.9809764006485318,0.9890997801945912,0.9796496689033433
3.01,0.9811205188254368,0.9891038734051828,0.9797377655747573
3.02,0.9813366960907944,,0.9798992761390165
3.03,0.9814447847234733,,0.9800607867032757
3.04,0.9816609619888308,,0.9801195178175518
3.05,0.9817690506215097,0.9891079666157744,0.9802369800461039
3.06,0.9819491983426409,,0.9803544422746561
3.07,0.9821293460637723,,0.9804865872817772
3.08,0.9822734642406774,,0.9805893667317603
3.09,0.9823094937849036,,0.9806627806246054
3.1,0.9824896415060349,0.9900780575259817,0.9808830223031406
3.11,0.9825256710502612,,0.9809564361959857
3.12,0.9826697892271663,,0.9810445328673998
3.13,0.982777877859845,,0.981147312317383
3.14,0.9829940551252027,,0.981235408988797
3.15,0.9831381733021077,0.9900821507365732,0.9813822367744872
3.16,0.9832822914790128,,0.9815437473387464
3.17,0.9833543505674653,,0.9816465267887295
3.18,0.9834624392001441,0.9900862439471648,0.9817199406815745
3.19,0.9836425869212755,0.9900903371577564,0.9818080373529887
3.2,0.983714646009728,0.9908844200125252,0.9820282790315239
3.21,0.9838227346424068,,0.982145741260076
3.22,0.9839308232750855,,0.9822632034886282
3.23,0.9840389119077644,,0.9823072518243352
3.24,0.9840749414519906,,0.9824100312743184
3.25,0.9841830300846695,,0.9825568590600086
3.26,0.9842911187173482,,0.9826596385099916
3.27,0.9844712664384796,,0.9827477351814057
3.28,0.9845433255269321,,0.9828505146313888
3.29,0.9847234732480634,,0.9829239285242339
3.3,0.9848675914249685,0.9915065880224472,0.983012025195648
3.31,0.9850117096018736,,0.9831294874242001
3.32,0.9850477391460998,,0.9832469496527523
3.33,,,0.9833937774384425
3.34,0.9851197982345523,,0.9834378257741495
3.35,0.9851558277787786,,0.9835112396669946
3.36,0.9852639164114574,,0.9836287018955467
3.37,0.9854440641325887,,0.9837608469026679
3.38,0.9855521527652675,,0.9838489435740819
3.39,0.9855881823094937,,0.9839370402454961
3.4,0.9857323004863988,0.9920960103476364,0.9840545024740482
3.41,0.9859845072959827,,0.9841132335883243
3.42,,0.992100103558228,0.9842600613740144
3.43,0.9860925959286615,,0.9843187924882905
3.44,0.9862367141055666,,0.9844215719382736
3.45,0.9862727436497928,,0.9844656202739807
3.46,0.9863808322824716,,0.9845096686096877
3.47,0.9864889209151504,,0.9846124480596709
3.48,0.9866690686362818,,0.9847152275096539
3.49,0.986705098180508,,0.984788641402499
3.5,0.9867411277247343,0.9926445005669097,0.9848914208524822
3.51,0.9868852459016394,,0.9849501519667582
3.52,,,0.9849648347453273
3.53,0.9869933345343181,,0.9850529314167413
3.54,0.9870293640785444,,0.9851557108667244
3.55,,,0.9851850764238624
3.56,0.9871014231669969,,0.9852584903167075
3.57,,,0.9853172214309835
3.58,0.9871734822554494,,0.9854200008809667
3.59,,0.9926485937775013,0.9855227803309499
3.6,0.9873536299765808,0.9931070333637595,0.9855815114452259
3.61,0.9874256890650334,,0.985654925338071
3.62,,,0.9857283392309161
3.63,0.9874977481534859,,0.9857870703451921
3.64,0.9875337776977121,,0.9858311186808991
3.65,0.9876778958746172,0.9931111265743511,0.9858604842380372
3.66,,,0.9858898497951752
3.67,0.9877139254188434,,0.9859926292451584
3.68,0.9877499549630697,,0.9860366775808654
3.69,0.9878220140515223,,0.9860807259165725
3.7,0.987930102684201,0.9936555235830328,0.9861688225879865
3.71,0.9880021617726535,,0.9862422364808316
3.72,0.9880742208611061,,0.9862862848165387
3.73,0.9881823094937849,,0.9863156503736767
3.74,0.9883624572149162,,0.9864184298236598
3.75,,,0.9864477953807979
3.76,0.9883984867591425,,0.9864918437165049
3.77,0.988470545847595,,0.98656525760935
3.78,0.9885065753918213,,0.986579940387919
3.79,0.9885786344802738,,0.986594623166488
3.8,0.9886146640245,0.9940975903269247,0.9866533542807641
3.81,0.9886867231129526,,0.9867267681736092
3.82,0.9887587822014051,,0.9868295476235923
3.83,0.9887948117456314,,0.9869176442950064
3.84,0.9889029003783102,,0.9869910581878515
3.85,0.9889749594667627,,0.9870938376378345
3.86,,,0.9871525687521107
3.87,0.9890470185552153,,0.9872112998663867
3.88,,,0.9872993965378009
3.89,0.9890830480994416,,0.9873287620949388
3.9,0.9891190776436678,0.994465979280168,0.9874021759877839
3.91,0.9891551071878941,,0.987475589880629
3.92,0.9892631958205729,,0.987519638216336
3.93,0.9893712844532516,,
3.94,0.9894073139974779,,0.9875490037734741
3.95,,,0.9876371004448882
3.96,,,0.9876517832234573
3.97,0.9894433435417042,,0.9876958315591643
3.98,0.9895154026301567,,0.9877251971163022
3.99,0.989551432174383,,0.9877692454520094
4.0,0.9896234912628356,0.994756597232171,0.9878279765662854
4.01,0.9896955503512881,,0.9878720249019924
4.02,0.9898036389839668,,
4.03,,,0.9879160732376995
4.04,,,0.9879601215734065
4.05,0.9898756980724194,,0.9879748043519756
4.06,0.9899117276166457,,0.9880188526876826
4.07,0.9899477571608719,,0.9880482182448207
4.08,,,0.9880922665805277
4.09,,,0.9881509976948037
4.1,0.9899837867050982,0.9951045201324563,0.9882097288090799
4.11,0.9900198162493244,,0.9882537771447869
4.12,0.9900558457935507,,0.988283142701925
4.13,0.990091875337777,,0.9883125082590629
4.14,0.9901279048820032,,0.988385922151908
4.15,,,0.9884152877090461
4.16,0.9901639344262295,,0.988429970487615
4.17,,,0.9884446532661841
4.18,,,0.9884740188233221
4.19,,,0.9885180671590291
4.2,0.9902359935146821,0.9953542059785434,0.9885474327161672
4.21,,,0.9885621154947363
4.22,0.9903080526031346,,
4.23,0.9904882003242659,,0.9886208466090123
4.25,0.9905242298684922,,0.9886795777232884
4.26,0.9906683480453973,,
4.27,0.9907404071338498,,0.9887089432804264
4.28,0.990776436678076,,0.9887823571732715
4.29,,,0.9887970399518405
4.3,0.9908484957665286,0.9955506800869398,0.9888557710661166
4.31,0.9908845253107548,,0.9889145021803926
4.32,0.9909205548549811,,0.9889585505160997
4.33,0.9909565843992073,,0.9889879160732377
4.34,0.9910286434876598,0.9955547732975314,
4.35,0.9910646730318862,,0.9890025988518067
4.37,0.9911007025761124,,0.9890466471875138
4.38,0.9912087912087912,,0.9891053783017898
4.39,,,0.9891494266374968
4.4,0.9912448207530175,0.9957553406165194,
4.41,0.99131687984147,,0.9891787921946349
4.42,0.9913529093856963,,0.9892228405303419
4.43,,,0.98925220608748
4.44,0.9913889389299225,,0.989296254423187
4.45,0.9914970275626014,,0.9893256199803251
4.46,,,0.9893696683160321
4.47,0.9916051161952801,0.995759433827111,0.9894283994303081
4.48,0.9916411457395063,0.9957635270377025,0.9894871305445843
4.49,,,0.9895018133231532
4.5,0.9917132048279589,0.995939535093141,0.9895899099945674
4.52,0.9917852639164114,,0.9896192755517054
4.53,,,0.9896633238874124
4.54,,,0.9896780066659815
4.55,0.9918212934606377,,0.9897367377802575
4.56,0.9918933525490903,,0.9897514205588266
4.57,,,0.9897807861159645
4.58,0.9919654116375428,,
4.59,0.992001441181769,,0.9897954688945336
4.6,,0.9961032635168047,0.9898395172302407
4.61,0.9920374707259954,0.9961073567273963,0.9898542000088096
4.62,0.9920735002702216,,
4.63,0.9921095298144479,,0.9898688827873787
4.64,,,0.9898982483445167
4.65,0.9921455593586741,,0.9899422966802237
4.66,0.9921815889029004,,0.9899569794587928
4.67,,,0.9899716622373618
4.68,,,0.9899863450159309
4.69,0.9922176184471266,,0.9900450761302069
4.7,0.992253647991353,0.9962465258875104,0.9900744416873449
4.72,0.9922896775355792,,0.990118490023052
4.73,0.9923617366240317,,0.990162538358759
4.74,0.9923977661682579,,0.990206586694466
4.75,0.9924337957124842,,0.9902359522516041
4.76,0.9924698252567105,,0.9902946833658801
4.77,0.9925058548009368,,
4.79,0.9926139434336155,,0.9903534144801562
4.8,0.9927220320662944,0.9963856950476245,0.9904268283730013
4.82,,,0.9904561939301394
4.83,0.9927580616105206,,0.9904708767087084
4.85,,,0.9904855594872773
4.86,,,0.9905002422658464
4.87,,,0.9905296078229844
4.88,,0.9963897882582161,0.9905442906015535
4.89,0.9927940911547469,,0.9905736561586914
4.9,,0.9965289574183303,0.9906177044943986
4.91,0.9928301206989731,,0.9906323872729675
4.92,,,0.9906470700515365
4.93,,,0.9907058011658126
4.94,,,0.9907351667229507
4.95,0.9928661502431995,,0.9907645322800887
4.96,,,0.9907792150586577
4.97,,,0.9908232633943648
4.98,0.9929021797874257,,0.9908526289515028
5.0,,0.9966271944725285,0.9908673117300718
5.01,,,0.9908819945086408
5.03,,,0.9908966772872099
5.04,,,0.9909113600657788
5.05,,,0.9909407256229169
5.06,,,0.990970091180055
5.07,0.992938209331652,,0.991028822294331
5.08,,,0.9911022361871761
5.09,,,0.991116918965745
5.1,,0.9967745500538258,0.9912050156371591
5.11,,,0.9912343811942972
5.12,0.9929742388758782,,0.9912490639728663
5.13,,,0.9913077950871423
5.14,0.9930102684201045,,0.9913518434228493
5.15,0.9930462979643307,,0.9913665262014184
5.16,0.993082327508557,,0.9913958917585564
5.17,0.9931183570527833,,
5.19,,,0.9914105745371254
5.2,,0.9968932531609819,0.9914546228728325
5.21,0.9931904161412358,,0.9914839884299705
5.22,,,0.9914986712085395
5.23,,,0.9915133539871085
5.24,,,0.9915427195442466
5.25,0.993226445685462,,0.9915720851013846
5.26,0.9932985047739146,,0.9916014506585226
5.27,,,0.9916454989942297
5.28,,,0.9916895473299367
5.29,,,0.9917189128870747
5.3,0.9933705638623671,0.9969710241622222,
5.31,0.9934426229508196,,0.9917335956656438
5.32,,,0.9917629612227818
5.33,,,0.9918216923370579
5.34,,,0.9918363751156268
5.35,,,0.991880423451334
5.36,0.993478652495046,,0.991924471787041
5.37,,,0.991953837344179
5.38,0.9935146820392722,,0.991968520122748
5.39,0.9935507115834985,,0.991983202901317
5.4,,0.9970406087422792,0.9919978856798861
5.41,,,0.9920419340155932
5.42,0.993622770671951,,0.9920566167941621
5.43,0.9936588002161773,,0.9920712995727311
5.44,0.9937308593046298,,0.9921153479084381
5.45,0.9937668888488561,,0.9921300306870072
5.46,,,0.9921447134655762
5.47,,,0.9921740790227143
5.48,,,0.9922181273584213
5.5,,0.9971265661647026,0.9922328101369903
5.52,0.9938029183930823,,0.9922474929155594
5.54,0.9939110070257611,,0.9922621756941283
5.56,,,0.9922915412512664
5.57,0.9939470365699874,,0.9923062240298354
5.58,,,0.9923355895869734
5.59,,,0.9923502723655424
5.6,0.9939830661142136,0.9972166167977177,0.9923649551441115
5.62,,,0.9923796379226805
