value,emory_probability,nu_probability,ohsu_probability,rush_probability,ucmc_probability
53.0,0.6463112650395131,0.6386104280940672,0.49811916437159937,0.6761297057213179,0.5250567943451038
54.0,0.6515232707027747,0.6444843746716264,0.5041870983632252,0.6820807769653119,0.5314605051728368
55.0,0.6564476007287783,0.6504318769308366,0.5100311233514699,0.6878118172002845,0.5378721315887377
56.0,0.661512948224026,0.6561026697209787,0.5156624347865028,0.6934354004308514,0.5437454980092296
57.0,0.6659239746619812,0.6615983299357614,0.520946687266295,0.6988236016517677,0.5496188644297214
58.0,0.6705831918458058,0.6666631640151595,0.52619735339558,0.7041452818699565,0.5554051593803677
59.0,0.6752593311259398,0.6718961253669028,0.530989006067934,0.7092622820797536,0.5613735128588729
60.0,0.6794108854204859,0.676652726113668,0.5363852130494167,0.714241123283886,0.5670410739870027
61.0,0.6834834699322552,0.6816930416325158,0.5412888202234611,0.7188003704708152,0.5724553362937633
62.0,0.6876463056243407,0.6862114620767922,0.5462036228476747,0.7231242356480937,0.5777587803661751
63.0,0.6915835133656357,0.690631808278867,0.5514542889769598,0.7274225158243232,0.5831730426729358
64.0,0.695368422240147,0.6949015404661328,0.5559212735944112,0.7315724029944686,0.5884923179216832
65.0,0.6992097381023561,0.6990066480325606,0.5606457535657509,0.7353845681507672,0.5934870540555516
66.0,0.7029043957965513,0.7030381999173374,0.5652134972347238,0.73909951030308,0.5984342966604134
67.0,0.7064749581178116,0.7068385768026396,0.56938940014778,0.7428502714568611,0.6031599027965773
68.0,0.7100060355476836,0.7104988476276541,0.5736436712120194,0.7467084896150481,0.6077667751102246
69.0,0.7137176153381881,0.7142957218614491,0.5777747923243993,0.750290389761906,0.6119303744864762
70.0,0.7170061427209603,0.7178754317017982,0.5817155907839054,0.7535703868963859,0.6164264285657746
71.0,0.7202946701037325,0.7212975222243239,0.5859586663979759,0.7567992140287678,0.6206691838237041
72.0,0.7231939892713909,0.7247020994893134,0.5896083831530866,0.7601559661663946,0.6249752637869757
73.0,0.7262117631132144,0.7281101794058102,0.5937842860661428,0.7632671022939512,0.628687674637664
74.0,0.7289813462091684,0.731336121443933,0.5975347618727749,0.7662042604143747,0.63212303990248
75.0,0.7318975874731362,0.7346531324212429,0.6005575334184188,0.7693870345448685,0.635558405167296
76.0,0.7348251101346435,0.7375778464297473,0.6040393184209937,0.7723497776663408,0.6392470692534808
77.0,0.7375495676404393,0.740726730134712,0.6071068717673138,0.7755683707983032,0.6430623827503502
78.0,0.7400991634843724,0.743717994521853,0.6100960569624505,0.7783315509115936,0.6466323130140185
79.0,0.7429533570618728,0.7465936714092568,0.6132867602606301,0.7808951680167019,0.65015474974868
80.0,0.7455367970984246,0.7494413270846031,0.6166565907615145,0.7834741361224395,0.6533684785447983
81.0,0.748199206917753,0.7521208554876041,0.619824903159356,0.7858842432212539,0.6566059541054198
82.0,0.7505344562084351,0.7546112407092169,0.6228476747049999,0.788452977326572,0.6600808973110747
83.0,0.7530727706548287,0.7572872664607108,0.6256017554465865,0.7906277024157358,0.6633737819888706
84.0,0.7554869897282875,0.7597951649398594,0.6286133315420613,0.7930787455162286,0.6661521534357611
85.0,0.757647377357107,0.7623836244036736,0.6317144712388885,0.7952739386062315,0.6691125834105103
86.0,0.7602533801887378,0.7647444115195203,0.6344349656299679,0.7975868227010597,0.6722471563249507
87.0,0.7625265817929525,0.7670491562112519,0.6374129553749356,0.7996592077860275,0.6751046836535188
88.0,0.7647490171082394,0.7693749168120267,0.6399207362128031,0.8018083478741422,0.6780809448046037
89.0,0.7667401837739659,0.7715220421859348,0.6426300351537135,0.8038653819584807,0.681073037132024
90.0,0.768720069042153,0.7736131251357278,0.645339334094624,0.8057996080377839,0.6836060253457134
91.0,0.7708071275869655,0.7756481656614057,0.6481381966368868,0.8078310571210734,0.6862973253227581
92.0,0.77284906054162,0.7777987936868209,0.6509818409798258,0.8098676232045725,0.6886324238322529
93.0,0.7748515086048859,0.7799178978486715,0.6533440809654957,0.8117813812830367,0.6911337496932709
94.0,0.7767242205964475,0.7819879648894212,0.6558966436040393,0.813587682357095,0.6937775561413091
95.0,0.7785405256003114,0.784037016021128,0.6582924699402163,0.8154707384343003,0.6964213625893472
96.0,0.7805429736635774,0.7860860671528347,0.6605427554241956,0.8172309865064704,0.6988514481568553
97.0,0.782438248450218,0.7881386209360486,0.6627818454580059,0.8189605325773819,0.7008778387278066
98.0,0.7843335232368586,0.7899880209318454,0.6652224535948591,0.8205570366428385,0.7031021190029525
99.0,0.7858734340010041,0.791742849336948,0.6675175208795145,0.8220870197055679,0.7055084578059573
100.0,0.7876276913184005,0.793613265241788,0.6699805199167058,0.8238779697789967,0.7077802316101098
101.0,0.7892691346604017,0.7955222103132071,0.6720180918474732,0.8254284208425653,0.7101786548249468
102.0,0.7907695605331588,0.7972910493243385,0.6742571818812835,0.8269584039052945,0.7124504286290992
103.0,0.7923320340923834,0.798933792881211,0.676350731062896,0.8285804929718003,0.7146826244924129
104.0,0.7939509146393056,0.8005905470441124,0.6785562347461992,0.8300183700307532,0.7167327618278676
105.0,0.795490825403451,0.8023698940097654,0.6806497839278117,0.831660927098098,0.7185612626946245
106.0,0.7969010000958919,0.804012637566638,0.682900069411791,0.8331192721578902,0.7208646988514481
107.0,0.7983506596797211,0.8054592326391078,0.685284700297799,0.8343882882099198,0.7228277647170573
108.0,0.7997157087820039,0.8071264947565306,0.6872886858780591,0.8357340592650965,0.7248937332288475
109.0,0.8013007451363074,0.8087342117983314,0.6893262578088265,0.8369774903160772,0.7268567990944567
110.0,0.8028068117078344,0.8103524367946535,0.6913526342894247,0.8383744313733517,0.7287644558428914
111.0,0.8042846747855125,0.8118585769427457,0.6931662972168111,0.8395411074211854,0.7307591840611717
112.0,0.8057286936705719,0.8132561348941149,0.6950135464947046,0.840835708474264,0.7325797693397608
113.0,0.8070316950863873,0.8145836398153402,0.6970175320749648,0.8420330865233565,0.7344874260881955
114.0,0.8084982767665259,0.8159566792061591,0.6987976086518439,0.8431792945703511,0.7364584075419724
115.0,0.8099140921577365,0.8172736761728628,0.7004881216273706,0.8444431936221709,0.7383581487022394
116.0,0.811166327284624,0.818632704957653,0.7020330937506997,0.8454358916628716,0.7401629028044929
117.0,0.8125088135918278,0.8200162523029934,0.7036676294753812,0.8465513977086073,0.7418172607315586
118.0,0.813817455706413,0.8212666988910605,0.7054812924027675,0.8477027227558116,0.7435745213048055
119.0,0.8150866129296097,0.8225731879032427,0.7072053917288014,0.8486800697958828,0.7451972168792003
120.0,0.8162824410687997,0.8237220575976014,0.7088399274534829,0.8497904588414088,0.746994055393286
121.0,0.8175177540993779,0.825035551912798,0.7103625086764739,0.8508547948850466,0.7486484133203518
122.0,0.8186402531545608,0.8262789931978508,0.7121649761536911,0.8518884289274256,0.7500811347787197
123.0,0.8197119859208158,0.8274663920587885,0.7140234208817536,0.8529015949689654,0.7517038303531144
124.0,0.8207950000846105,0.8286923200863053,0.7156915429569423,0.853868708008617,0.7532869479866702
125.0,0.8220021096213399,0.8298972322047791,0.7172812968809475,0.8547795340459609,0.7546563447396959
126.0,0.8230851237851345,0.8310040700810514,0.7190165916571505,0.8557568810860321,0.7562394623732517
127.0,0.8240891681661524,0.832135426517874,0.7203824365777748,0.8567137601252641,0.757798833242304
128.0,0.8252398707151842,0.8332983068182614,0.7220393632027944,0.8577883301693215,0.7590732429373165
129.0,0.8262326336986626,0.8345767746183861,0.7233380354224044,0.8587145072072948,0.7606801073353756
130.0,0.827202833887062,0.8356976231006872,0.7249165938962405,0.8595946312433799,0.7621365755582469
131.0,0.8281617526779217,0.8368605034010747,0.7263608069680482,0.8604287022775768,0.7635059723112726
132.0,0.8291714377577094,0.8380268863529692,0.7278609972907011,0.8613599963157599,0.7650178496513184
133.0,0.8302036856325762,0.8391092056686912,0.7292380376614944,0.8624345663598172,0.7664109931688474
134.0,0.8313149032902196,0.84017050907537,0.7305479053312733,0.8634067963996787,0.7677645587455376
135.0,0.8323471511650863,0.8411547541488907,0.7319249457020667,0.8641999314321972,0.7691260399103955
136.0,0.8333117106547159,0.8421775283889905,0.7330332952688028,0.8649725984638765,0.770329209311898
137.0,0.8341747375664897,0.8430777098263386,0.7342535993372293,0.8657043294938775,0.7715165475370648
138.0,0.8352521110315145,0.8442020609601468,0.7358321578110656,0.8665384005280744,0.7727830416439093
139.0,0.8361941077260651,0.8451267609580453,0.7370860482299993,0.8673571205616419,0.7740099578099151
140.0,0.8369894462526017,0.8460584662589581,0.7381384205458902,0.8680837345914331,0.7752606207404241
141.0,0.83798784993485,0.846955145044799,0.739403506414993,0.8687642956193361,0.7765983551407787
142.0,0.8389072838343214,0.8478097920125535,0.7407917422359553,0.8695523136516449,0.7778648492476233
143.0,0.8397421072522464,0.8487274867074376,0.7419560690535366,0.8703863846858417,0.7791234277663002
144.0,0.8406841039467969,0.8496381760993071,0.743131591321287,0.8710771797141643,0.7803899218731448
145.0,0.8416486634364265,0.8504893204155546,0.7444190680907279,0.8719061337481515,0.7815772600983116
146.0,0.8425229717457399,0.8515050893526399,0.7455833949083093,0.8726378647781524,0.7825587930311162
147.0,0.8433803579587439,0.8523772495779305,0.7468708716777501,0.8733695958081534,0.7837382156681152
148.0,0.8443110732557549,0.8532003726821203,0.7480463939455005,0.8740808588373152,0.7849493006577853
149.0,0.8451289745773707,0.8539849666197311,0.7491995253129128,0.8747460688645888,0.7859704115314289
150.0,0.8460089235854538,0.854864132148036,0.7503526566803251,0.8755085018958486,0.7870706782867501
151.0,0.8468550284009183,0.8557573082823697,0.751427419896554,0.8762146479248005,0.7880205488668836
152.0,0.8475770378434481,0.8564963677503871,0.7524462058619377,0.8769259109539623,0.7892237182683859
153.0,0.8483385321773661,0.8572739563849834,0.7535433599785047,0.8775501849795576,0.7901735888485194
154.0,0.8491000265112842,0.8580585503225941,0.7545061686930431,0.878271682009139,0.7913846738381896
155.0,0.849822035953814,0.8588081177451331,0.7555473455587649,0.8789573600372518,0.7923582911828263
156.0,0.8505891709865018,0.8596907859249452,0.7565997178746557,0.8796379210651548,0.7934031488209732
157.0,0.8512829769351827,0.8603913162263833,0.757540135688856,0.8803747690953655,0.7943213570484355
158.0,0.8521290817506473,0.8610918465278216,0.7586260943552541,0.8811013831251567,0.7953662146865823
159.0,0.852828528398098,0.8618834457684467,0.7596112939701305,0.8816796041488638,0.7963635787957224
160.0,0.8535505378406277,0.8625524522063202,0.7605181254338237,0.8822834101736198,0.7974480143747081
161.0,0.8541766554040715,0.863393088568046,0.7617272340520812,0.8827797591939701,0.7985245343655261
162.0,0.8548366171601338,0.8641881904601784,0.7628467790689863,0.8833016932153694,0.7994506581811561
163.0,0.855547345205124,0.8648922234131238,0.7639103468350462,0.8838185102365589,0.800527178171974
164.0,0.8562580732501143,0.8656207749266195,0.7648619600994156,0.8843916142600562,0.8015403734574498
165.0,0.8569800826926439,0.8662582575009282,0.7656232507109111,0.8848828462801966,0.8024031725677376
166.0,0.8575667153646994,0.8669447771963377,0.766474104923759,0.8854405993030646,0.8031868157963478
167.0,0.8581815515306036,0.8676593181038046,0.7673809363874522,0.8859062463221561,0.8040496149066356
168.0,0.8588584353829752,0.8683248218901709,0.7683885269026668,0.8865049353467024,0.8048649204879168
169.0,0.8594901936451887,0.8690078389340731,0.7693289447168671,0.8869756993660036,0.8057831287153792
170.0,0.8602065623889488,0.8697293851445544,0.7701126262287007,0.8874311123846756,0.8066063498848282
171.0,0.860939853229018,0.8704088995369494,0.7710866303934081,0.8879376954054455,0.8074216554661094
172.0,0.8615885335875408,0.8710183608992007,0.7718591164550727,0.8885773204316701,0.8084190195752495
173.0,0.8622315732472938,0.87159279574638,0.7727771433689349,0.8890634354516008,0.8093372278027119
174.0,0.8628125652205795,0.8722512942297319,0.7736279975817828,0.8896058374738394,0.8101683645603287
175.0,0.8633427909049373,0.8728152211223896,0.7744116790936163,0.8902096434985954,0.8110707416114554
176.0,0.8640083933597694,0.8734176771816264,0.7755312241105214,0.8906343545160086,0.8119414563099111
177.0,0.864544259742897,0.8740656677104568,0.7766619645775956,0.8911051185353098,0.8127488463030246
178.0,0.8651026889211035,0.8746576158151721,0.7774680369897674,0.8915963505554504,0.8135641518843058
179.0,0.8657739320747054,0.8752320506623514,0.7783748684534605,0.8921131675766398,0.814308217172077
180.0,0.866332361252912,0.875792474903502,0.7792705044669846,0.8926811545999274,0.8152026786350359
181.0,0.8669189939249674,0.8763669097506812,0.7799086451266205,0.8932849606246834,0.8160575621571561
182.0,0.8673871719228579,0.876965863158411,0.7808042811401447,0.8937915436454533,0.8168966145029406
183.0,0.8679117569084458,0.8775332927025759,0.7817335035041759,0.8942316056634958,0.8175219459681952
184.0,0.8684363418940338,0.8781147328527695,0.78239403506415,0.8946972526825874,0.818313504784973
185.0,0.8689834896747008,0.8786716544424129,0.7831329347753073,0.8951321977004201,0.8190417388964087
186.0,0.8695419188529075,0.8791830415624627,0.7838718344864647,0.8956336637209802,0.8198807912421933
187.0,0.8700270189471072,0.8797294551975846,0.7847562750498197,0.8960583747383933,0.8206723500589711
188.0,0.8704500713548394,0.8801742919389978,0.7854056111596247,0.8964984367564359,0.8214164153467424
189.0,0.8709972191355065,0.8805876048168464,0.7861445108707821,0.8969589667753176,0.8223108768097014
190.0,0.871510522723555,0.881021933603738,0.7868498242314323,0.897455315795668,0.822896630334117
191.0,0.8720069042152941,0.881424738527065,0.7875551375920826,0.8978544418120321,0.8234744682703649
192.0,0.8724750822131846,0.881866072616971,0.78829403730324,0.8982279828273473,0.8242027023818005
193.0,0.8729771044036936,0.8823494385249634,0.7892008687669331,0.8986680448453899,0.8248676117878939
194.0,0.8734960486905118,0.8828398097359701,0.7900069411791049,0.8991234578640618,0.8254612809004773
195.0,0.8739980708810208,0.8833546995075272,0.790723449989924,0.8995225838804259,0.826331995598933
196.0,0.874517015167839,0.8838170495064764,0.7914735451512506,0.8999421778976293,0.827083976474872
197.0,0.8749569896718805,0.8842548809448753,0.7922572266630841,0.9003054849125249,0.8278676197034821
198.0,0.8754138862722314,0.884727738898346,0.7930297127247486,0.9006329729259519,0.8284850355805689
199.0,0.8758538607762729,0.8851060252611227,0.7937014397348917,0.9010116309414768,0.8291341138103266
200.0,0.8763389608704726,0.8856839627598092,0.79442914399588,0.9014209909582607,0.8298781790980979
201.0,0.8767563725794352,0.8861287995012225,0.7951344573565303,0.9018508189758836,0.8306064132095335
202.0,0.877190706384707,0.886598154803186,0.795929334318533,0.902219242990989,0.8312634070274592
203.0,0.8776758064789066,0.8869624305599338,0.7964779113768164,0.9026695390094511,0.8318254137873715
204.0,0.8780650146940203,0.8873932566953183,0.7969593157340856,0.9030226120239271,0.8326565505449882
205.0,0.8784373008128247,0.8878626119972819,0.7975862609435526,0.9033603340377737,0.8332185573049006
206.0,0.878956245099643,0.8882514063145801,0.7982132061530194,0.9037441090535084,0.8337963952411483
207.0,0.8793228905196776,0.8886857351014719,0.7989409104140077,0.9040664800667256,0.8344692202354096
208.0,0.8797346615298703,0.8891235665398707,0.7997917646268556,0.904409319080782,0.8351182984651675
209.0,0.8801125883474444,0.8895018529026473,0.8004411007366606,0.9047521580948384,0.8356486428724086
210.0,0.8805469221527162,0.8899186684320031,0.8010456550457894,0.9051103481095243,0.8361473249269787
211.0,0.8810151001506067,0.890303960097794,0.8015494503033967,0.9054583041237905,0.8366222602170454
212.0,0.8814043083657204,0.8907698127482504,0.8021428091623565,0.9058523131399449,0.837136773447951
213.0,0.8817822351832945,0.8912601839592572,0.8027697543718233,0.9062360881556796,0.8376671178551922
214.0,0.8821545213020989,0.8917120260036848,0.8034414813819664,0.9066147461712046,0.8381816310860979
215.0,0.8825155260233638,0.8921743760026339,0.8040460356910951,0.90698317018631,0.8388148781395202
216.0,0.8828539679495496,0.8925491597139035,0.8045946127493786,0.9073004241993174,0.8393373069585935
217.0,0.8832995831523609,0.8929344513796944,0.805109603457155,0.9075972102114856,0.8398280734249959
218.0,0.8836662285723955,0.8933477642575429,0.805781330467298,0.9079707512268008,0.8403425866559014
219.0,0.8840328739924301,0.8937435638778556,0.806419471126934,0.9082624202387592,0.8409837492974915
220.0,0.8843882380149253,0.8941778926647472,0.8070240254360628,0.9086052592528157,0.8414745157638939
221.0,0.8848282125189668,0.8946087188001317,0.8075614070441772,0.9088918112645643,0.8419573666421284
222.0,0.8851779358426922,0.8949484759963292,0.8082667204048275,0.9092602352796696,0.8424481331085306
223.0,0.8855502219614966,0.8953162544045843,0.8089496428651396,0.9095570212918379,0.8429230683985973
224.0,0.885922508080301,0.8956840328128394,0.809475829023085,0.9099561473082021,0.8434138348649997
225.0,0.8863117162954147,0.896062319175616,0.8100915787823828,0.910309220322678,0.8439758416249119
226.0,0.8867178466068376,0.8964896426594933,0.8106625467410045,0.9106162403352659,0.844585341913831
227.0,0.8870957734244118,0.8968644263707627,0.8112559055999642,0.9109181433476439,0.8450998551447365
228.0,0.8875357479284534,0.8972111888699745,0.8119276326101073,0.9112507483612807,0.8456381151401455
229.0,0.8877726572767835,0.8975229248541146,0.8123642551667003,0.9115577683738685,0.8460180633721989
230.0,0.8881449433955878,0.897897708565384,0.8128904413246457,0.9117726823826799,0.8465563233676078
231.0,0.8884946667193132,0.8982234551555528,0.813405432032422,0.9120336493933796,0.8471499924801913
232.0,0.888833108645499,0.8985842282607934,0.8140771590425651,0.9123867224078556,0.847696168063768
233.0,0.88928436454708,0.8988749483358903,0.8146257361008487,0.9126476894185552,0.8482344280591769
234.0,0.8896848541597333,0.8992987691682603,0.8152302904099774,0.9128779544279961,0.848804350407257
235.0,0.8900514995797679,0.8996385263644578,0.8156445220662323,0.9131184534378566,0.849271370109156
236.0,0.8903617380121049,0.8999852888636698,0.8162042945746848,0.9133794204485562,0.8497146430465515
237.0,0.8906776171432117,0.9003600725749392,0.8167192852824612,0.9136250364586265,0.8502449874537927
238.0,0.8910160590693975,0.9006507926500361,0.8171782987393923,0.9138706524686967,0.8507515850965306
239.0,0.8913545009955833,0.9010500949218558,0.8176597030966615,0.914090683477718,0.8512186047984296
240.0,0.891647817331611,0.901400360072575,0.8182306710552831,0.9143721184892568,0.8516222997949863
241.0,0.8919636964627178,0.9017436199202796,0.8187680526633976,0.9146330854999565,0.8521209818495563
242.0,0.8923077790876733,0.9021324142375778,0.819294238821343,0.9148838185102366,0.852635495080462
243.0,0.8925954547249313,0.9024581608277467,0.8199211840308098,0.9151652535217754,0.8530550212533542
244.0,0.892888771060959,0.9027733994633937,0.8203578065874029,0.915400635531426,0.8534428850735754
245.0,0.8931933687945263,0.9031691990837064,0.8210183381473769,0.9157741765467412,0.8539019891873065
246.0,0.8935374514194818,0.9034879403708608,0.8214213743534627,0.9160197925568115,0.8544877427117222
247.0,0.8938589712493584,0.9037786604459576,0.8220035377622534,0.9162449405660426,0.8549389312372856
248.0,0.8941184433927675,0.9040974017331119,0.8222946194666487,0.9164752055754835,0.8554059509391846
249.0,0.8944004783312557,0.9044126403687591,0.8227648283737489,0.9167003535847145,0.8558254771120768
250.0,0.8946655911734346,0.9047068630953632,0.8233134054320325,0.9169613205954141,0.8563162435784791
251.0,0.8950040330996204,0.9049660593068953,0.8238283961398087,0.9172325216065333,0.8567436853395392
252.0,0.8952578645442597,0.9052392661244563,0.8242650186964018,0.9174627866159742,0.8572265362177737
253.0,0.8956019471692154,0.9055860286236681,0.8248583775553615,0.9177442216275131,0.8576618935670015
254.0,0.8958896228064732,0.905803193017114,0.8254405409641522,0.9179591356363246,0.8581209976807327
255.0,0.8961265321548033,0.9060658918801533,0.8259667271220976,0.9182098686466046,0.8585167770891216
256.0,0.8964593333822194,0.9063706225612789,0.8264705223797049,0.9184810696577238,0.8589442188501817
257.0,0.8968090567059447,0.9066578399848686,0.8268847540359597,0.9187318026680039,0.8593716606112417
258.0,0.8970685288493538,0.9069485600599654,0.8272989856922147,0.9189927696787036,0.859719946490624
259.0,0.8973731265829211,0.9072007509684832,0.8277132173484696,0.9192230346881444,0.8600919791345096
260.0,0.8976664429189488,0.9074774604375512,0.8280602763037102,0.9194686506982147,0.8603294467795429
261.0,0.8979146336648184,0.9077331539975761,0.8285304852108103,0.9196733307066065,0.8607252261879319
262.0,0.8982530755910042,0.9080028581636299,0.8289223259667271,0.9198831277152082,0.8610814276554819
263.0,0.8985069070356436,0.9082725623296836,0.8293589485233201,0.9201133927246491,0.8614138823585287
264.0,0.898783301275362,0.9085037373291581,0.8297283983788988,0.920318072733041,0.8617384214734076
265.0,0.8989863664310734,0.9087699388437047,0.8300642618839703,0.9205074017408035,0.862260850292481
266.0,0.899211994381864,0.9090361403582512,0.8305120798907324,0.9207018477487757,0.8626724608772055
267.0,0.899477107224043,0.9092743206607402,0.8309598978974945,0.9209474637588461,0.8630049155802522
268.0,0.89978734565638,0.9095965645994017,0.831295761402566,0.9211726117680771,0.8634244417531445
269.0,0.9000129736071705,0.9098732740684699,0.8316540158079756,0.9213568237756298,0.8637410652798556
270.0,0.9002837271481191,0.9101114543709589,0.8320682474642306,0.921576854784651,0.8640735199829024
271.0,0.9005262771952189,0.9103601426279694,0.8325160654709926,0.9218173537945115,0.8644297214504524
272.0,0.9008252342300164,0.9105808096729224,0.833042251628938,0.9219964488018544,0.8648334164470091
273.0,0.9010677842771162,0.9108785350510337,0.8333333333333334,0.9221857778096169,0.8651658711500558
274.0,0.901265208734058,0.9111027047474939,0.833702783188912,0.9223392878159108,0.865585397322948
275.0,0.9014964773836183,0.911361900959026,0.8341953829963503,0.9225439678243027,0.8659415987904981
276.0,0.9017277460331786,0.9116596263371373,0.8345872237522671,0.9227435308324847,0.8662503067290415
277.0,0.9019872181765877,0.9119188225486693,0.835012650858691,0.9230096148433942,0.8666460861374304
278.0,0.9022861752113852,0.9121990346692446,0.8353821007142698,0.9232398798528351,0.8670260343694838
279.0,0.9025174438609455,0.9124547282292695,0.8358299187210317,0.9234343258608073,0.8672555864263494
280.0,0.9027881974018942,0.9126894058802514,0.8361433913257652,0.9236287718687797,0.8676671970110739
281.0,0.9029912625576056,0.9129205808797259,0.8365800138823583,0.9238590368782205,0.8680788075957984
282.0,0.9032168905083962,0.9132042956518084,0.8368599001365845,0.924099535888081,0.8684666714160195
283.0,0.90336354867641,0.9134074494392255,0.8372853272430084,0.9243093328966826,0.8687991261190663
284.0,0.9036060987235098,0.9136491323932217,0.8376099952979109,0.9245344809059137,0.8691157496457774
285.0,0.9038542894693795,0.9139083286047538,0.8380130315039968,0.9247493949147252,0.8693611328789785
286.0,0.9040460732275515,0.9141395036042284,0.8383824813595755,0.9250103619254249,0.8696856719938575
287.0,0.9043224674672699,0.9143531653461671,0.8388302993663376,0.9252303929344461,0.8699943799324009
288.0,0.9045029698279022,0.9145773350426273,0.8392781173730995,0.9254248389424184,0.8704218216934609
