value,emory_probability,mimic_probability,nu_probability,rush_probability,umn_probability,upenn_probability
204.9995,,,,,,0.10314557924563621
209.9995,0.1242011147616012,0.11225326184813426,,,,
209.9995,,,,0.15338158787604614,,
219.9995,,,,,0.10118038567263206,
224.9995,,,0.15357714633251943,,,
310.0,,,,0.0564201161124934,,
330.0,,,,0.09021337555605821,,
330.0,,,,,,0.14302528016093438
335.0,0.15337779303355725,0.1023635801722632,,,,
350.0,,,,0.10763778933876197,,
355.0,0.04418999983654522,,,,,
357.5,,,,,0.10392662100909153,
360.0,,,,,,0.0590597486525201
365.0,,,0.06384215657338091,,,
370.0,0.07848281272985828,,,,,
370.0,,,,0.09554399457136395,,
375.0,,0.23335483264132437,,,,
385.0,,,,,,0.18565256268221808
387.5,,,,,0.17540698008001376,
390.0,0.15148171758283072,,,,,
390.0,,,0.17926426789020367,,,
390.0,,,,0.13478096961471764,,
405.0,,,,,,0.011192378112218624
405.0,,,0.004574847728675307,,,
410.0,,,,,0.03640261426999171,
410.0,0.07304794128704294,,,,,
410.0,,,,0.07039131418231169,,
415.0,,0.07712876741779874,,,,
430.0,,,0.2667677336839375,,,
430.0,,,,,,0.2253145458737671
435.0,,,,,0.19866522009002854,
435.0,0.177184981774792,,,,,
435.0,,,,0.12427052703008369,,
440.0,,0.19035621665927627,,,,
465.0,,,,0.07179371182990274,,
465.0,,,0.038307082740794404,,,
470.0,0.10195491917161117,,,,,
470.0,,,,,,0.07582120152868371
475.0,,0.2057013477378697,,,0.228451311047012,
490.0,,,0.19342259429194952,,,
495.0,,,,,,0.10885926356779095
505.0,,,0.002025812337331294,,,
525.0,,,,,0.08921483227882765,
750.0,,0.07884199352333347,,,,
1250.0,,,,,,0.08792944017623085
1380.0,,,,0.09556661388826057,,
1495.0,0.0960787198221612,,,,,
1755.0,,,0.09821835842120798,,,
1775.0,,,,,0.06675203555240276,
