value,emory_probability,mimic_probability,nu_probability,rush_probability,umn_probability,upenn_probability
2.4995,,,,,0.10846394984326019,
4.9995,0.16876425995436814,0.12514156285390712,0.10705493092471499,,,0.13113161728994657
7.9995,,,,0.16422525479357403,,
9.0,,,,,0.09329153605015673,
11.0,0.09078530948700964,,,,,
12.0,,0.12344280860702152,0.0942591460068056,,,0.08154885425405095
13.0,0.09586369323618164,,,,,
14.5,0.07404136306763819,,,,,
14.5,,0.22801057002642505,0.16068432359536466,,,0.1622588193739238
15.5,0.08029734304850225,,,,,
15.5,,0.053038882597206495,0.042746703046839474,,,0.04318071438032584
16.0,,,,,0.10219435736677115,
17.0,,,0.10703924981574697,,,0.1331184599761579
17.0,0.09954368146021933,,,,,
18.0,,0.154397885994715,,,,
19.0,,,,0.17072033166349973,,
19.0,,,0.20020071819479074,,,0.18570356307121727
19.0,0.12762199160962684,,,,,
20.5,,,,,0.10269592476489028,
21.0,,0.0511513778784447,,,,
21.0,,,,0.1045085506996027,,
22.0,,,0.11464458766523969,,,0.09245441299836638
22.0,0.12596599690880989,,,,,
23.0,,,,0.13043703575747106,,
23.5,,,,,0.315987460815047,
23.5,,0.08267270668176671,,,,
24.5,,,,0.045707376058041115,,
25.0,,,0.08030295902526227,,,0.07912049097090379
25.0,0.0557518215941709,,,,,
26.0,,,,0.08737260321299016,,
26.5,,0.08588146470366176,,,,
27.5,,,,,0.16150470219435736,
28.5,,,,0.21497667991017447,,
31.0,,,,,0.02175548589341693,
35.5,,0.09626274065685164,,,,
36.0,0.08136453963347318,,,,,
38.0,,,0.09306738172523561,,,0.09148306768510751
40.0,,,,0.08205216790464674,,
41.0,,,,,0.09410658307210032,
