value,emory_probability,mimic_probability,nu_probability,rush_probability,umn_probability,upenn_probability
101.4995,0.0010150397016255388,,,,,
104.749,,,0.001661789675228496,,,
107.0635,,,,0.0025239107332624866,,
109.24000000000001,,,,,,0.0013692252923296
111.9995,,,,,0.0026922350273946723,
130.4495,0.0010297931856607938,,,,,
133.5,,,,,0.0019837521254487058,
134.249,,,0.0017822092169117204,,,
134.4995,,0.012121212121212121,,,,
134.64550000000003,,,,,,0.0012432565654352768
136.274,,,,0.004782146652497344,,
138.5,,,,,0.0023616096731532213,
138.6855,,,,,,0.0011446723443875456
139.4995,0.0010415959728889976,,,,,
139.85,,,,0.00039851222104144525,,
140.5,,,0.001854460941921655,,,
141.0,,,,,0.0034951823162667674,
141.0995,0.0017055027544754693,,,0.002656748140276302,,
141.2,,,,,,0.002508420735547827
142.1205,,,0.0017099574919017858,,,
142.2195,,,,0.0019925611052072265,,
142.49900000000002,0.0002390064413711298,,,,,
143.51,,,0.0012523632335055333,,,
143.52,,,,0.013018065887353878,,
143.9,,0.004545454545454545,,,,
144.5,,,,,0.017098054033629323,
144.78,,,,,,0.008954733411835584
145.1495,0.007034461188009549,,,,,
146.04000000000002,,,0.008923088038726925,,,
146.06,,,,0.009431455897980872,,
146.4,,0.00909090909090909,,,,
148.5,,0.015151515151515152,,,,
148.5,,,,,0.018278858870205934,
148.58,,,0.00815240297195429,,,
148.59,,,,,,0.011068817263192485
148.59,,,,0.0140807651434644,,
148.6005,0.011224450654021948,,,,,
149.8805,,,0.010548751851450454,,,
149.93,,,,0.008235919234856535,,
149.93,,,,,,0.0027110660788126077
149.9505,,,0.0010958178293173416,,,
149.9505,0.004443749391418783,,,,,
154.9995,,0.20303030303030303,,0.18331562167906482,0.2142924617419233,
155.1935,,,0.19380321038498127,,,
156.10500000000002,0.18766431692844265,,,,,
156.2855,,,,,,0.2305118164142728
162.55,,,,0.20563230605738575,,
163.8095,,,0.21085461748732584,,,
164.0,,0.21212121212121213,,,0.21783487625165313,
164.899,0.2075815203760368,,,,,
165.1,,,,,,0.1625544267053701
167.64999999999998,,,,0.17016471838469713,,
170.15949999999998,,,0.17258528714039714,,,
170.29899999999998,0.17731032183250076,,,,,
170.5,,0.16818181818181818,,,0.14023238239183827,
171.45,,,,,,0.21847358764411096
174.0,,,,0.19115302869287992,,
175.5,,0.19090909090909092,,,,
176.36,,,0.17187481184446612,,,
176.4995,0.19023437384738406,,,,,
176.5,,,,,0.21410353296807103,
177.8,,,,,,0.17200208122244434
183.0,,0.16666666666666666,,,,
183.9,,,,0.16339001062699257,,
185.0,0.17469600446145359,,0.18650578615897787,,0.13617041375401473,
185.17000000000002,,,,,,0.14905934222416956
190.2495,,,,0.015276301806588736,,
190.3,0.01096774003180851,,,,,
190.399,,,0.012475464518382042,,,0.016956486020209764
190.75,0.0020831919457779953,,,,,
191.1995,,0.004545454545454545,,,,
191.4995,,,,,0.02158511241262044,
191.7495,,,0.00598485122165625,0.003985122210414453,,
191.76999999999998,,,,,,0.009918668017635622
191.9995,0.009223878218841379,,,,,
192.2,,0.007575757575757576,,,,
193.1155,,,,0.004117959617428267,,
194.2895,,,0.0033837891212986043,,,
194.2995,0.00434342569997905,,,,,
194.31,,,,,,0.0035654626612262783
194.5,,,,,0.003873039863971283,
194.5,,0.0030303030303030303,,,,
194.7895,,,,0.001461211477151966,,
195.5895,,,0.002938236817070674,,,
195.59,,,,0.001328374070138151,,
196.1,0.003340188785581715,,,,,
196.59949999999998,,,,,0.0035896467031928964,
196.8495,,,,,,0.005898622559355917
196.85,,,0.001107859783485664,,,
196.86,,,,0.001594048884165781,,
197.3505,0.0026467750359247338,,,,,
197.6,,,,,0.0013697336104288684,
199.05,,,0.00043351035005960767,,,
199.39,,,,,,0.0006736588438261632
199.39,,,,0.0005313496280552603,,
199.4005,0.0008261951059742759,,,,,
203.2,,,,0.0009298618490967056,,
204.5,,,,,0.0010391082561874174,
211.76,,,0.0010717339209806967,,,
213.5,,0.0030303030303030303,,,,
221.0005,0.0013484684408223001,,,,,
225.298,,,,,,0.0013856559958375552
