value,emory_probability,mimic_probability,nu_probability,rush_probability,umn_probability,upenn_probability
16.4995,,,,0.007442681591749238,,
16.9995,,0.01353012428548719,,,0.010052843885023869,
17.4995,,,,,,0.010184806658215365
17.9995,0.010014967416667346,,,,,
19.9995,,,0.010563633997582192,,,
35.0,,,,0.007213380521011229,,
35.5,,0.012237340277140293,,,,
36.0,,,,,0.01187183551411465,
36.5,,,,,,0.008661723988068448
38.0,0.01093724278996993,,,,,
38.0,,0.013459596581533385,,0.005987697703579174,,
39.0,,,,,0.01073353752577383,0.009650990491641337
40.0,,0.019404298383684144,,0.008637790933082892,,
41.0,,,,,0.015775115558010443,0.01396089618182592
41.0,0.009947383146851818,,,,,
41.5,,0.012426309744241916,,0.005433455457385082,,
42.0,,,0.012820969851515129,,,
42.5,0.006382693211420872,,,,,
42.5,,,,,0.010047104918174593,0.008991049616359931
42.5,,0.01427704625497892,,0.006176626107161602,,
43.5,,0.01644056753531423,,0.007264336314508565,,
43.5,,,,,0.011943624772156495,0.010479054657909296
44.0,0.017000812206457994,,,,,
44.5,,0.018613268612037177,,0.008387715577303662,,
44.5,,,,,0.013779833301795101,0.012124092269638636
45.0,,,0.011013302494381582,,,
45.5,0.010894432175327939,,,,,
45.5,,,,,0.01591994621231579,0.01382780753214697
45.5,,,,0.009873272941572128,,
46.5,0.01196643604349515,,,,,
46.5,,,0.006401979148167504,,,
47.5,0.01359193552330272,,,,,
47.5,,0.12261006240022569,,,,
48.0,,,0.017076675846766413,,,
48.5,,,,0.06751054686933484,,
48.5,,,,,0.11291349451795626,0.09533867321449067
49.5,,,0.01840455233550774,,,
50.0,0.08602966862519795,,,,,
50.5,,,0.0231294305213955,,,
51.5,,0.09113343617690588,,,,
52.5,,,0.083120192271748,,,
52.5,,,,,0.09070358846640876,0.07472218389188869
53.0,,,,0.07857148176703717,,
53.5,0.09093724278996992,,,,,
55.0,,0.12666126327432142,,,,
55.0,,,0.0783733182533662,,,
55.5,,,,,0.09880398365688324,0.08189861103767448
56.5,0.10375489293271725,,,,,
56.5,,,,0.06885656375294906,,
57.0,,,0.08016700796324984,,,
58.5,,0.09007193825803288,,,0.09508153324116553,0.08395069529792126
59.0,,,,0.04999939245015445,,
59.0,0.06628789051782916,,,,,
59.0,,,0.07590014152096956,,,
60.9995,,0.08423090098582058,0.09667504278081067,,0.0871762107511405,
61.4995,0.12052361510649684,,,0.1019884126525587,,0.11114183269432727
63.5,,0.07311640653511944,0.09279185733784764,,0.07811297344063532,
64.5,0.08116218866550948,,,,,0.0794434349595855
65.0,,,,0.10268533112054534,,
66.5,,0.061585238887408675,,,,
67.0,,,0.1010032375048231,,0.08647950017563848,
67.5,0.07244675158162947,,,,,
68.0,,,,,,0.09516423079188177
69.0,,,,0.09578787651921758,,
70.5,,0.07783929982782284,,,,
71.5,0.09944275574316891,,0.10148508709645368,,0.08289989786204181,
72.0,,,,,,0.07935513906603235
73.0,,,,0.08327038986277605,,
76.5,,0.0678924306981347,,,,
77.0,0.08023437181670755,,0.08043475033809111,,0.06690967539203535,0.08624406721664606
77.5,,,,0.08482650140265621,,
80.9995,0.029623424142904874,0.020457064301115234,0.029737498701108166,0.04264451161027755,0.025093684720882477,0.0321875071197699
83.0,0.015847642020682742,,0.01571022538576952,,,0.017221869009989815
83.5,,0.01567349479326427,,,0.019268111644608947,
84.0,,,,0.04555957496596741,,
86.0,0.022789698288390337,,0.023459584716515436,,,0.025499673511532844
87.0,,0.015263314622967851,,,0.018831271922527287,
88.0,,,,0.034110200134758475,,
90.5,0.01710490502073979,,0.01806410452419601,,,
91.0,,,,,,0.023029365907382165
92.0,,,,,0.01720057057851864,
92.5,,0.016253389247995558,,,,
93.4995,0.004960707135736269,,0.005383236206743922,,,
93.5,,,,0.03750973549631531,,
94.4995,,,,,,0.005509938876372423
94.5,0.0021023923418981728,,0.002253760176729471,,,
