value,emory_probability,mimic_probability,nu_probability,ohsu_probability,rush_probability,ucmc_probability,umn_probability,upenn_probability
95.89949999999999,,,,,,0.0008237849172470606,,
102.84899999999999,0.0012163832870265743,,,,,,,
102.9995,,,,,,,0.0018401649973447283,
105.539,,,0.0017999242137173171,,,,,
105.8895,,,,,0.002189203036936979,,,
109.2195,,,,0.001412787538489404,,,,
110.50999999999999,,,,,,,,0.0019682585504431863
112.658,,,,,,0.0006740058413839587,,
124.708,,,,,,0.0007676177637983973,,
132.0,,,,0.0011592102879913059,,,,
133.5,,,,,,,0.0019389658025712909,
133.82999999999998,,,,,0.0025851227351064324,,,
134.249,0.0012230301902343699,,,,,,,
135.89,,,0.0021078059871163317,,,,,
135.89999999999998,,,,,,0.000936119224144387,,
135.9995,,0.0033222591362126247,,,,,,
137.16,,,,,,,,0.0014860352055846057
138.35,,,,0.0014852381814888607,,,,
138.43,,,,,0.0025385439470864968,,,
138.5,,,,,,,0.001679613688851564,
140.5,0.0015930411354683185,,,,,,,
140.9495,,,0.0017130857648099027,,,,,
140.9495,,,,0.0008694077159934794,0.0016302575806977503,,,
140.95,,,,,,0.0005242267655208567,,
140.97,,,,,,,,0.002237253885670422
141.0,,,,,,,0.0032604265724765656,
141.0,,0.00132890365448505,,,,,,
142.10000000000002,0.001630706920312493,,,,,,,
142.2195,,,,0.0010867596449918493,0.0019097303088173646,,,
142.25,0.0003677953108313503,,,,,,,
143.48950000000002,,,0.0031656561828975623,,,,,
143.5,,0.004651162790697674,,,,,,
143.51,,,,,,,,0.0029327052401603476
144.191,,,,,0.008430760631608365,,,
144.5,,,,,,,0.014165565449358413,
144.7,0.005973350349405545,,,,,,,
145.1495,,,,0.0061220793334540845,,,,
145.6,,,,,,0.0033700292069197934,,
146.0,,0.007308970099667774,,,,,,
146.04000000000002,,,0.006418150814702539,,,,,
146.05,,,,,,,,0.00633779253242706
148.001,,,,,0.023149657645908053,,,
148.5,,,,,,,0.01721604031072853,
148.5,,0.0106312292358804,,,,,,
148.5,0.014109159875747223,,,,,,,
148.58,,,,0.015287085672885347,,,,
148.58,,,0.011391625615763547,,,,,
148.59,,,,,,,,0.013439925468609556
149.45,,,,,,0.008219126787987719,,
149.8805,,,0.008439118352911456,,,,,
149.93,,,,,,,,0.0026145034411720323
149.93,,,,0.002934251041477993,0.005752480320462061,,,
149.95,,,,,,0.002302853291395192,,
149.9505,0.0037665784844174433,,0.00089206770241253,,,,,
154.9995,,0.21328903654485049,,,,,0.21953538921342208,
155.0095,,,,,0.2155899203502725,,,
155.059,,,0.19549703170392826,,,,,
156.006,0.18893379241278155,,,,,,,
156.27949999999998,,,,,,0.20255747772036248,,
156.2855,,,,0.23539213910523457,,,,0.24686554825841922
162.56,,,,,0.1631887838278448,,,
163.8095,,,0.19228400909435392,,,,,
164.0,,0.20664451827242525,,,,,0.22454953007867015,
164.8,0.21280060619757254,,,,,,,
165.07999999999998,,,,,,0.18349809031678274,,
165.1,,,,0.14957435247237819,,,,0.16490726221796495
167.64999999999998,,,,,0.17909543993665286,,,
170.1495,0.16202934386202802,,,,,,,
170.15949999999998,,,0.19281293419224454,,,,,
170.18,,,,,,,,0.15767719247600365
170.5,,0.16611295681063123,,,,,0.14732435069345814,
171.39999999999998,,,,,,0.18915225043061484,,
171.45,,,,0.22528527440681037,,,,
174.0,,,,,0.19842563696492618,,,
176.35,0.1968214508860322,,,,,,,
176.4,,0.16943521594684385,,,,,,
176.5,,,,,,,0.20245520000988007,
176.5095,,,0.19024725274725274,,,,,
176.53,,,,,,,,0.2236138539158504
177.75,,,,,,0.20967198382385982,,
177.8,,,,0.1688824488317334,,,,
183.9,,,,,0.16393404443616377,,,
183.9,,0.1893687707641196,,,,,,
185.0,0.1738342439590728,,,,,,0.13559175507280385,
185.1495,,,0.1620089680434508,,,,,
185.15,,,,,,0.16076911555455703,,
185.17000000000002,,,,0.15084223872486868,,,,0.14067143860017453
190.2495,,,,,0.014346266710140202,0.017617763798397364,,
190.3,0.01201981663409684,,,,,,,
190.399,,,0.014304660856384994,,,,,0.015211358164008424
190.75,0.0017769387908839938,,,,,,,
191.4995,,,,,,,0.02061231799039162,
191.7495,,,0.004934002778830365,,,,,
191.75,,,,,,0.008874410244888789,,
191.7695,,,,0.0273863430537946,,,,
191.76999999999998,,,,,0.008291024267548559,,,0.008889967786168391
191.9995,,0.015946843853820596,,,,,,
191.9995,0.009026494556186274,,,,,,,
194.2895,,,0.005889225716811924,,,,,
194.29000000000002,,,,,,0.0025649666741556203,,
194.2995,0.004927570911379056,,,,,,,
194.31,,,,0.004165911972468755,,,,
194.31,,,,,0.002818016675206111,,,0.003654400041989516
194.5,,0.004651162790697674,,,,,0.003705030195996097,
195.5895,,,0.002999873689528862,,,0.005279712424174343,,
195.79899999999998,0.0031838666365340386,,,,,,,
196.8495,,,,,0.004471563649913829,,,0.005773558414633347
196.8495,,,,0.0063032059409527256,,,,
196.85,,,0.0008762788935202728,,,0.0011420654534561522,,
196.9995,,0.005980066445182724,,,,,0.00492769016067481,
197.0495,0.0027850524440663094,,,,,,,
199.05,0.0003921672892599338,,,,,,,
199.38,,,0.0012394214980421877,,,,,
199.39,,,,0.0008331823944937512,,,,
199.39,,,,,0.0006986818202990358,,,0.0006396840288940356
200.5,,0.00132890365448505,,,,,,
210.6805,,,,0.0009780836804926644,,,,
212.09,,,,,0.0009548651544086823,,,
212.09,,,0.0009789061513199445,,,,,
214.0,,,,,,,0.0011979597633720715,
220.65,0.0015886098666631216,,,,,,,
220.95,,,,,,0.0012543997603534785,,
225.298,,,,,,,,0.0010792617718263472
