value,sunnybrook_probability,ucmc_probability
0.01,,0.4594162247447079
0.03,0.6627581788726061,0.6832405662444668
0.05,,0.8061971337160889
0.07,0.7899426508725568,
0.2,0.9867099095103457,0.9723232677389666
0.22,,0.9778673795853968
0.26,,0.9834114914318272
0.3,0.997271142485786,
0.32,,0.9896349213305868
0.4,0.9992330863193687,
0.44,,0.9943682342113337
0.492,,0.9955077354604023
0.5,0.9995472437307117,
0.6,,0.9967348906517071
0.72,,0.9977648244729806
1.04,,0.9988824122364903
31.78,,1.0
36.85,1.0,
