value,ucmc_probability
0.0195,0.5768055191686315
0.095,0.18814950659331062
0.325,0.17758274386516462
0.5345,0.012728146013448608
0.625,0.010916077198497947
0.775,0.010981573661688936
1.045,0.011199895205658894
1.2945000000000002,0.0024015369836695487
1.505,0.0022923762116845692
1.87,0.002336040520478561
2.697,0.0022705440572875733
23.897,0.002336040520478561
