value,emory_probability,jhu_probability,mimic_probability,nu_probability,rush_probability,sunnybrook_probability,ucmc_probability,umn_probability,upenn_probability
108,,,,,,,0.0010107589676781744,,
108.3,,,,,,,0.0017295209002493206,,
121.9,0.0010150397016255388,,,,,,,,
121.92,,0.001779483600837404,,,,,,,
129.499,,,,0.001661789675228496,,,,,
130,,,,,,,,0.0026922350273946723,
132.08,,,,,,,,,0.0013692252923296
132.28,,0.0029309141660851363,,,,,,,
132.6,,,,,,,0.002246131039284832,,
132.848,,,,,0.0025239107332624866,,,,
133.6,,,,,,0.0018124150430448573,,,
137,,,,,,,,0.004675987152843378,
137.201,,0.0044312630844382415,,,,,,,
137.211,,,,,,,,,0.0026124818577648768
138.999,0.002044832887286333,,,0.0034439988921402165,,,,,
139.7,,0.006210746685275646,,,0.00730605738575983,,0.0028076637991060398,,
140,0.0030864288601753303,,,,0.0077045696068012755,0.004455520314151941,,0.007037596825996599,
140.16,,,,,,,,,0.0037571542021524224
142,,,0.012121212121212121,,,0.008986557921764084,,0.010532779142263367,
142.001,,,,0.005298459834061872,,,,,
142.199,0.0047919316146508,0.007292393579902303,,,0.010361317747077577,,,,
142.24,,,,0.007008417325963657,0.012353878852284804,,,,0.006265574937700249
142.799,0.00503093805602193,,,,,,,,
144.78,,,,0.00826078055946919,,,,,
144.8,,,,,0.02537194473963868,,,,
145.8,,,0.016666666666666666,,,,,,
147,,,0.025757575757575757,,,0.01955897900619242,,0.02763083317589269,
147.3,0.012065399244031478,0.015073272854152128,,0.017183868598196116,,,,,
147.32,,,,,0.03480340063761955,,,,0.015220308349535833
148,,,,,,0.023108291798821932,,,
149.86,,0.03049546406140963,,0.025336271570150403,0.048884165781083955,,0.006379012151568922,,0.02628912561272832
149.9,,,,,,,0.010646661126210103,,
149.901,0.023289849898053425,,,0.03588502342160086,,,,,
150,0.027733599289472208,0.03646196789951151,0.04090909090909091,0.036980841250918196,0.057120085015940486,0.0379096813170216,0.013454324925316143,0.04590969204609862,0.029000191691540927
160,,,0.24393939393939393,,0.2404357066950053,,,0.2602021537880219,
160.02,,0.23928820655966504,,0.23078405163589946,,,,,
162,,,,,,0.26702914967527563,,,
162.199,0.21539791621791485,,,,,,,,
162.56,,,,,,,0.20902495451584646,,0.2595120081058137
165.1,,,,,0.44606801275239105,,,,
167.599,0.42297943659395165,0.42568039078855546,,0.4416386691232253,,,,,
167.6,,,,,,,0.4219132544192628,,
167.64,,,,,,,,,0.42206643481118383
168,,,0.45606060606060606,,,0.43815133665609424,,0.478037030039675,
170.2,,,,,0.6162327311370882,,,,
172.72,,0.632728541521284,,0.6142239562636225,,,,,
172.999,0.6002897584264524,,,,,,,,
173,,,0.6242424242424243,,,,,0.6182694124315133,
174,,,,,,0.6080652469415496,,,
175.2,,,,,,,0.588935558500483,,
175.26,,,,,,,,,0.6405400224552948
177.8,,,,,0.8073857598299681,,,,
178,,,0.8151515151515152,,,,,,
179.07,,0.7811584089323098,,,,,,,
180,0.7905241322738364,,,0.7860987681080885,,0.8308412626491467,,0.8323729453995844,
180.3,,,,,,,0.8017564744727207,,
180.34,,,,,,,,,0.8125421036777392
188,,,0.9818181818181818,,,,,,
190,0.9652201367352901,0.9662595952547104,,0.9726045542670665,0.9707757704569607,0.9674520465186528,0.9635902158531928,0.9685433591535991,0.9616014459019087
190.5,0.9761878767670985,0.9811584089323099,,0.9850800187854485,0.9860520722635494,,0.980750656993329,,0.9785579319221185
191,0.9782710687128765,,,,,,,,
191.4,,,0.9863636363636363,,,,,,
192,,,,,,0.9851230931883401,,,
192.999,0.9874949469317179,,,0.9910648700071047,0.9900371944739639,,,,
193,,,0.9939393939393939,,,,0.9902967139102895,0.9901284715662195,
193.04,,0.9901953942777391,,,,,0.9916668538442532,,0.9884765999397541
193.232,,,,,0.9941551540913921,,,,
195.58,,0.9931960921144453,,0.9944486591284034,0.995616365568544,,0.9937332944003954,,0.9920420626009804
195.6,0.9918383726316969,0.9967899511514305,,0.997386895945474,0.9969447396386822,,0.9987197053076077,,
196,,,0.996969696969697,,,0.9929768917082011,,0.9940015114301908,
196.601,0.9951785614172787,,,,,,,,
197,,,,,,0.9975834466092736,,,
197.2,,,,,,,,0.9975911581333837,
198,,,,,,,,0.9989608917438125,
198.1,0.9978253364532034,0.9974877878576414,,0.9984947557289597,,,,,
198.12,,0.9986741102581996,,,0.998538788522848,,,,0.9979406851603363
199,,,,,,0.9987917233046367,,,
200,,,,0.9989282660790193,,,,,
200.66,,,,,0.9990701381509033,,,,0.9986143440041625
200.701,0.9986515315591777,,,,,,,,
205,,,,,,1.0,,,
205.74,,,,,1.0,,,,
211,,,,,,,,1.0,
213.36,,1.0,,,,,,,
223.52,,,,1.0,,,,,
225,,,,,,,1.0,,
231,,,1.0,,,,,,
241.3,1.0,,,,,,,,
249.936,,,,,,,,,1.0
