data_type,category,reference_unit,emory__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,sunnybrook__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,sunnybrook__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,sunnybrook__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,sunnybrook__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,sunnybrook__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,sunnybrook__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,sunnybrook__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,sunnybrook__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,sunnybrook__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,sunnybrook__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,sunnybrook__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,sunnybrook__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,sunnybrook__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,sunnybrook__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,sunnybrook__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,sunnybrook__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,sunnybrook__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,procalcitonin,ng/ml,11619.0,,21234.0,1416.0,826.0,,,33572.0,18117.0,86784,20933.0,,54434.0,2299.0,1060.0,,,61511.0,45560.0,185797,20933.0,,54434.0,2299.0,1060.0,,,61511.0,45560.0,185797,17.09,,16.88,15.38,24.16,,,12.87,18.16,15.668893,410.18,,405.08,369.01,579.75,,,308.83,435.78,376.011809,1.8,,2.56,1.62,1.28,,,1.83,2.51,2.137893,1.0,,1.0,1.0,1.0,,,1.0,2.0,1.20876,1.0,,2.0,1.0,0.0,,,1.0,1.0,2.0,0.66,,0.73,0.65,0.39,,,0.66,0.73,0.689008,1.0,,1.0,1.0,0.0,,,1.0,1.0,0.990482,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,0.81,,0.92,0.8,0.49,,,0.84,1.0,0.884975,1.0,,1.0,1.0,0.0,,,1.0,1.0,0.990482,1.0,,1.0,1.0,1.0,,,1.0,1.0,1,0.92,,1.08,0.92,0.57,,,0.97,1.16,1.025262,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,,,0.0,1.0,1.0
labs,basophils_percent,%,13519.0,19166.0,38590.0,13419.0,16700.0,1366.0,15643.0,59795.0,67853.0,246051,38525.0,60527.0,316992.0,72967.0,123512.0,22218.0,64420.0,238833.0,576333.0,1514327,38525.0,60527.0,316992.0,72967.0,123512.0,22218.0,64420.0,238833.0,576333.0,1514327,15.37,15.46,13.52,15.46,11.45,19.23,13.68,10.38,12.81,12.821067,368.99,371.0,324.37,370.95,274.85,461.5,328.39,249.14,307.36,307.67691,2.85,3.16,8.21,5.44,7.4,16.27,4.12,3.99,8.49,6.152485,1.0,2.0,4.0,2.0,5.0,10.0,2.0,2.0,4.0,3.058297,1.0,2.0,8.0,5.0,7.0,13.0,3.0,3.0,7.0,13.0,0.7,0.65,1.0,0.92,1.2,2.47,1.01,0.88,1.09,0.969919,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.005552,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.86,0.86,1.62,1.43,1.88,3.85,1.34,1.28,1.81,1.490676,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.517133,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3,1.0,1.04,2.17,1.83,2.46,4.97,1.62,1.6,2.44,1.93535,1.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,1.522684,0.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0
labs,creatinine,mg/dl,46421.0,39417.0,57073.0,25950.0,23275.0,1405.0,28653.0,107754.0,91050.0,420998,574543.0,603542.0,1003349.0,416583.0,306935.0,24424.0,519418.0,1090254.0,1413642.0,5952690,574543.0,603542.0,1003349.0,416583.0,306935.0,24424.0,519418.0,1090254.0,1413642.0,5952690,10.77,11.12,11.49,12.05,9.79,18.78,11.04,8.28,11.31,10.449678,258.54,266.79,275.71,289.14,234.98,450.82,264.87,198.72,271.55,250.799079,12.38,15.31,17.58,16.05,13.19,17.38,18.13,10.12,15.53,14.14111,7.0,9.0,10.0,9.0,8.0,10.0,11.0,5.0,8.0,7.759141,12.0,13.0,14.0,14.0,12.0,13.0,17.0,9.0,12.0,17.0,1.84,2.3,2.27,2.35,1.97,2.44,2.7,1.76,2.1,2.076274,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.744051,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.04,3.81,3.8,3.91,3.3,3.83,4.44,2.8,3.44,3.406125,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2.815448,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3,4.06,5.09,5.12,5.21,4.41,4.99,5.88,3.68,4.58,4.532544,4.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,3.909076,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0
labs,calcium_total,mg/dl,46413.0,37788.0,57063.0,25929.0,23275.0,1402.0,28669.0,107050.0,91041.0,418630,575374.0,519023.0,1001581.0,409111.0,417859.0,24177.0,525278.0,1064919.0,1412522.0,5949844,575374.0,519023.0,1001581.0,409111.0,417859.0,24177.0,525278.0,1064919.0,1412522.0,5949844,10.78,11.4,11.49,12.06,9.79,18.82,11.03,8.32,11.32,10.489406,258.68,273.48,275.75,289.35,234.98,451.73,264.72,199.61,271.58,251.685172,12.4,13.74,17.55,15.78,17.95,17.24,18.32,9.95,15.52,14.21451,7.0,8.0,10.0,9.0,11.0,9.0,11.0,5.0,8.0,7.832133,12.0,14.0,14.0,14.0,17.0,13.0,17.0,8.0,12.0,17.0,1.83,1.89,2.27,2.22,2.76,2.71,2.68,1.72,2.09,2.060826,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.747634,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.04,3.22,3.79,3.76,4.54,4.23,4.45,2.74,3.43,3.395118,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.871715,2.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,4,4.05,4.32,5.11,5.05,6.02,5.5,5.91,3.6,4.57,4.520574,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,3.871715,2.0,3.0,3.0,3.0,5.0,3.0,4.0,2.0,2.0,5.0
labs,neutrophils_percent,%,18517.0,19166.0,37656.0,13968.0,14485.0,1377.0,15676.0,59968.0,69022.0,249835,90328.0,60526.0,312650.0,87677.0,104427.0,22497.0,62864.0,240092.0,589230.0,1570291,90328.0,60526.0,312650.0,87677.0,104427.0,22497.0,62864.0,240092.0,589230.0,1570291,14.59,15.46,13.5,15.23,11.84,19.13,13.63,10.37,12.65,12.784689,350.06,371.0,323.98,365.45,284.19,459.16,327.02,248.8,303.59,306.788848,4.88,3.16,8.3,6.28,7.21,16.34,4.01,4.0,8.54,6.285384,2.0,2.0,4.0,3.0,4.0,10.0,1.0,2.0,4.0,3.007201,3.0,2.0,8.0,6.0,7.0,13.0,3.0,3.0,7.0,13.0,1.13,0.65,1.02,1.04,1.15,2.48,1.01,0.89,1.12,1.012266,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.005512,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.44,0.86,1.64,1.61,1.8,3.86,1.33,1.29,1.86,1.542492,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.501507,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3,1.7,1.04,2.2,2.06,2.36,4.98,1.59,1.6,2.49,1.98855,1.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,1.507019,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0
labs,bicarbonate,mmol/l,46581.0,39405.0,57063.0,25940.0,23275.0,1344.0,28646.0,107112.0,91113.0,420479,749521.0,597279.0,1001232.0,419886.0,563020.0,18219.0,510518.0,1094875.0,1436201.0,6390751,749521.0,597279.0,1001232.0,419886.0,563020.0,18219.0,510518.0,1094875.0,1436201.0,6390751,10.74,11.12,11.49,12.05,9.79,19.23,11.04,8.31,11.31,10.457698,257.77,266.86,275.75,289.24,234.98,461.41,264.92,199.5,271.37,250.983241,16.09,15.16,17.55,16.19,24.19,13.56,17.82,10.22,15.76,15.198468,8.0,9.0,10.0,9.0,15.0,7.0,10.0,5.0,8.0,8.183144,14.0,13.0,14.0,14.0,24.0,11.0,17.0,9.0,13.0,24.0,2.97,2.26,2.27,2.29,3.59,3.69,2.51,1.79,2.22,2.308691,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.803812,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,4.53,3.75,3.79,3.87,6.02,5.28,4.23,2.85,3.6,3.750717,3.0,3.0,3.0,3.0,6.0,5.0,4.0,2.0,3.0,2.985842,3.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,4,5.79,5.0,5.12,5.19,8.05,6.34,5.66,3.73,4.75,4.955909,4.0,4.0,4.0,4.0,7.0,5.0,5.0,3.0,4.0,3.982646,4.0,2.0,3.0,3.0,5.0,5.0,4.0,2.0,3.0,5.0
vitals,dbp,nan,49491.0,40128.0,57658.0,26531.0,24106.0,1434.0,28978.0,117049.0,93741.0,439116,10173457.0,6137227.0,9496749.0,5345377.0,3317574.0,326607.0,6874298.0,22297615.0,26512880.0,90481784,10173457.0,6137227.0,9496749.0,5345377.0,3317574.0,326607.0,6874298.0,22297615.0,26512880.0,90481784,10.2,10.95,11.36,11.73,9.59,18.42,10.93,7.7,11.01,10.061349,244.7,262.8,272.69,281.43,230.11,442.12,262.38,184.72,264.32,241.459335,205.56,152.94,164.71,201.48,137.62,227.76,237.22,190.5,282.83,206.054208,93.0,79.0,95.0,114.0,79.0,104.0,121.0,67.0,134.0,96.189262,196.0,135.0,139.0,194.5,139.0,181.0,225.0,171.0,237.0,237.0,31.35,30.86,24.11,36.04,20.18,26.53,38.84,39.04,39.37,34.265181,25.0,28.0,23.0,30.0,21.0,26.0,34.0,26.0,33.0,27.66561,32.0,11.0,19.0,37.0,21.0,6.0,31.0,55.0,37.0,55.0,54.03,50.64,40.2,61.55,34.32,46.23,63.58,62.03,65.58,56.479455,47.0,49.0,39.0,52.0,33.0,49.0,56.0,38.0,57.0,46.002091,58.0,22.0,33.0,64.0,37.0,14.0,60.0,81.0,60.0,81,71.65,64.96,53.57,79.87,46.07,61.94,82.89,78.94,87.07,73.702083,61.0,70.0,49.0,68.0,42.0,72.0,74.0,46.0,76.0,59.724317,78.0,44.0,46.0,84.0,53.0,34.0,83.0,98.0,79.0,98.0
vitals,heart_rate,nan,49307.0,40142.0,58119.0,26575.0,24180.0,1435.0,29001.0,117109.0,93912.0,439780,10026670.0,5890902.0,13677667.0,5161850.0,5395509.0,333887.0,7061238.0,24278290.0,40689976.0,112515989,10026670.0,5890902.0,13677667.0,5161850.0,5395509.0,333887.0,7061238.0,24278290.0,40689976.0,112515989,10.24,10.95,11.3,11.72,9.56,18.41,10.92,7.69,11.0,10.051691,245.68,262.74,271.11,281.17,229.54,441.82,262.18,184.63,263.94,241.225446,203.35,146.75,235.34,194.24,223.14,232.67,243.48,207.31,433.28,255.84542,95.0,76.0,133.0,111.0,122.0,102.0,129.0,79.0,200.0,121.165308,191.0,130.0,191.0,184.0,213.0,185.5,221.0,191.0,358.0,358.0,30.01,28.45,37.67,30.61,34.0,25.73,37.99,41.96,57.58,40.717367,26.0,26.0,32.0,26.0,34.0,26.0,34.0,31.0,52.0,34.643911,28.0,6.0,17.0,25.0,24.0,4.0,20.0,59.0,50.0,59.0,50.54,46.85,62.0,53.48,56.84,45.1,61.3,66.84,96.23,67.030847,47.0,49.0,56.0,49.0,60.0,49.0,61.0,46.0,89.0,58.839838,49.0,19.0,28.0,46.0,46.0,12.0,40.0,89.0,87.0,89,66.98,60.45,81.41,70.96,75.5,60.83,80.1,85.34,128.18,87.802947,60.0,70.0,78.0,65.0,78.0,71.0,81.0,55.0,117.0,76.844609,69.0,41.0,44.0,65.0,69.0,31.0,63.0,108.0,121.0,121.0
vitals,height_cm,nan,38573.0,2316.0,30944.0,7877.0,10750.0,983.0,16206.0,36125.0,60432.0,204206,454086.0,2395.0,101641.0,9576.0,15165.0,1629.0,54419.0,48541.0,253348.0,940800,454086.0,2395.0,101641.0,9576.0,15165.0,1629.0,54419.0,48541.0,253348.0,940800,11.93,21.88,14.29,14.1,11.94,21.13,14.65,9.81,14.21,13.044544,286.27,525.06,342.95,338.3,286.47,507.18,351.62,235.45,341.16,313.08797,11.77,1.03,3.28,1.22,1.41,1.66,3.36,1.34,4.19,4.604933,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.862614,7.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,7.0,2.51,0.76,0.98,0.74,0.9,1.09,0.71,0.84,1.19,1.269523,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.188893,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.66,0.76,1.22,0.84,0.99,1.15,1.07,0.96,1.63,1.712013,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.188893,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,4.5,0.76,1.41,0.9,1.05,1.18,1.31,1.04,1.95,2.03299,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.673722,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
vitals,map,nan,48775.0,40130.0,57717.0,26442.0,24087.0,1434.0,19340.0,117049.0,82505.0,417479,8924431.0,6147419.0,17839934.0,4830597.0,3220020.0,324606.0,3714594.0,22297590.0,15243680.0,82542871,8924431.0,6147419.0,17839934.0,4830597.0,3220020.0,324606.0,3714594.0,22297590.0,15243680.0,82542871,10.33,10.95,11.36,11.76,9.59,18.42,13.32,7.7,11.59,10.257809,248.0,262.79,272.64,282.13,230.23,442.12,319.72,184.72,278.09,246.158606,182.97,153.19,309.09,182.69,133.68,226.36,192.07,190.5,184.76,197.717623,82.0,79.0,178.0,102.0,77.0,103.0,83.0,67.0,92.0,93.851173,174.0,135.0,261.0,173.0,135.0,179.75,172.0,171.0,167.0,261.0,27.97,30.96,45.8,29.52,19.64,26.42,32.48,39.04,18.23,31.722423,23.0,28.0,44.0,25.0,21.0,26.0,30.0,26.0,15.0,25.989865,30.0,11.0,38.0,27.0,21.0,5.0,27.0,55.0,23.0,55.0,48.59,50.77,76.64,51.58,33.47,46.02,54.15,62.03,33.25,52.979845,41.0,49.0,74.0,47.0,32.0,49.0,52.0,38.0,29.0,43.516474,54.0,22.0,65.0,48.0,37.5,14.0,50.0,81.0,40.0,81,64.58,65.11,102.02,68.0,44.95,61.65,70.59,78.94,46.95,69.70143,53.0,70.0,93.0,61.0,41.0,71.0,64.0,46.0,42.0,56.413432,72.0,44.0,92.0,66.0,53.0,33.0,74.0,98.0,57.0,98.0
vitals,respiratory_rate,nan,49276.0,40123.0,58031.0,26555.0,24165.0,1417.0,28999.0,116352.0,93910.0,438828,9567006.0,5836498.0,11786141.0,5054928.0,5019100.0,202585.0,7001012.0,17376954.0,26609399.0,88453623,9567006.0,5836498.0,11786141.0,5054928.0,5019100.0,202585.0,7001012.0,17376954.0,26609399.0,88453623,10.24,10.95,11.31,11.72,9.56,18.61,10.92,7.74,11.0,10.070277,245.83,262.77,271.52,281.37,229.42,446.6,262.19,185.81,263.94,241.714253,194.15,145.47,203.1,190.36,207.7,142.97,241.42,149.35,283.35,201.568499,90.0,75.0,113.0,100.0,124.0,70.0,128.0,57.0,130.0,96.404409,182.0,129.0,170.0,176.0,203.0,123.0,220.0,135.0,226.0,226.0,28.45,28.16,32.41,30.68,29.72,15.13,37.33,29.47,36.87,31.768184,25.0,26.0,27.0,26.0,29.0,14.0,34.0,18.0,35.0,26.479942,28.0,6.0,18.0,28.0,21.0,24.0,20.0,34.0,31.0,34.0,48.15,46.4,53.71,53.62,50.95,26.76,60.42,47.31,61.35,52.554321,45.0,49.0,49.0,47.0,52.0,25.0,60.0,29.0,59.0,46.081595,48.0,18.0,31.0,52.0,40.0,44.0,39.0,52.0,51.0,52,63.77,59.88,70.54,70.86,68.46,36.52,79.05,60.67,81.63,68.91879,57.0,69.0,65.0,62.0,71.0,31.0,80.0,36.0,76.0,60.16261,67.0,41.0,46.0,70.0,58.0,55.0,60.0,67.0,71.0,71.0
vitals,sbp,nan,49491.0,40129.0,57658.0,26584.0,24106.0,1434.0,28978.0,117049.0,93741.0,439170,10174234.0,6145783.0,9496811.0,5882325.0,3317574.0,326705.0,6874298.0,22312264.0,26512610.0,91042604,10174234.0,6145783.0,9496811.0,5882325.0,3317574.0,326705.0,6874298.0,22312264.0,26512610.0,91042604,10.2,10.95,11.36,11.7,9.59,18.42,10.93,7.7,11.01,10.059737,244.7,262.8,272.69,280.89,230.11,442.12,262.38,184.72,264.32,241.43152,205.58,153.15,164.71,221.27,137.62,227.83,237.22,190.62,282.83,207.305124,93.0,80.0,95.0,126.0,79.0,104.0,121.0,67.0,134.0,97.009135,196.0,135.0,139.0,211.0,139.0,181.0,225.0,172.0,237.0,237.0,31.36,30.96,24.11,40.47,20.18,26.53,38.84,39.08,39.37,34.554471,25.0,28.0,23.0,35.0,21.0,26.0,34.0,26.0,33.0,27.968554,32.0,11.0,19.0,36.0,21.0,6.0,31.0,55.0,37.0,55.0,54.04,50.77,40.2,67.88,34.32,46.25,63.58,62.08,65.57,56.887486,47.0,49.0,39.0,59.0,33.0,49.0,56.0,38.0,57.0,46.426548,58.0,22.0,33.0,64.0,37.0,14.0,60.0,81.0,60.0,81,71.66,65.11,53.57,87.63,46.07,61.96,82.89,79.01,87.07,74.206093,61.0,70.0,49.0,77.0,42.0,72.0,74.0,46.0,76.0,60.27013,78.0,44.0,46.0,86.0,53.0,34.0,83.0,98.0,79.0,98.0
vitals,spo2,nan,49247.0,40082.0,58080.0,26563.0,24138.0,1434.0,28956.0,117208.0,93836.0,439544,9562050.0,5802452.0,13495666.0,4855620.0,5212747.0,397836.0,6729440.0,23532202.0,25305823.0,94893836,9562050.0,5802452.0,13495666.0,4855620.0,5212747.0,397836.0,6729440.0,23532202.0,25305823.0,94893836,10.25,10.96,11.3,11.72,9.58,18.42,10.94,7.69,11.01,10.057245,245.97,263.09,271.29,281.29,229.89,442.16,262.57,184.49,264.15,241.348966,194.17,144.76,232.36,182.8,215.96,277.43,232.4,200.77,269.68,215.890422,90.0,74.0,130.0,104.0,118.0,117.0,123.0,79.0,133.0,104.718799,184.0,128.0,189.0,173.0,209.0,218.5,211.0,183.0,221.0,221.0,28.86,27.86,36.56,28.75,32.7,30.64,35.6,40.3,35.32,34.869997,26.0,26.0,32.0,25.0,34.0,31.0,33.0,30.0,34.0,30.423682,28.0,7.0,16.0,24.0,23.0,6.0,19.0,54.0,27.0,54.0,48.73,46.02,60.42,50.38,54.88,52.7,57.88,64.33,59.49,57.537699,46.0,49.0,56.0,47.0,60.0,57.0,58.0,46.0,59.0,52.025915,48.0,18.0,28.0,43.0,47.0,18.0,39.0,81.0,46.0,81,64.5,59.46,79.43,66.86,73.02,70.7,75.93,82.32,79.67,75.387334,58.0,68.0,77.0,62.0,78.0,79.0,76.0,55.0,77.0,67.273097,68.0,41.0,46.0,61.0,70.0,44.0,60.0,100.0,65.0,100.0
vitals,temp_c,nan,48675.0,39602.0,57681.0,26483.0,23959.0,1417.0,28871.0,113210.0,92863.0,432761,4213534.0,1688622.0,6168379.0,2710664.0,1350921.0,150857.0,2575195.0,9231516.0,11460800.0,39550488,4213534.0,1688622.0,6168379.0,2710664.0,1350921.0,150857.0,2575195.0,9231516.0,11460800.0,39550488,10.37,11.07,11.38,11.75,9.64,18.64,10.97,7.95,11.12,10.207684,248.81,265.64,273.13,282.1,231.45,447.35,263.32,190.8,266.86,244.983659,86.56,42.64,106.94,102.35,56.38,106.46,89.2,81.54,123.42,91.390233,40.0,21.0,56.0,53.0,33.0,46.0,47.0,30.0,68.0,44.680845,75.0,36.0,83.0,95.0,55.0,82.0,80.0,62.0,100.0,100.0,11.32,8.89,14.56,14.65,6.08,13.8,10.77,14.6,13.06,12.646003,6.0,7.0,8.0,6.0,6.0,8.0,6.0,6.0,11.0,7.437544,4.0,3.0,13.0,14.0,3.0,17.0,5.0,5.0,6.0,17.0,19.67,14.05,24.62,26.26,10.89,22.79,19.09,24.6,23.25,21.762082,12.0,12.0,15.0,12.0,11.0,14.0,12.0,12.0,20.0,14.067705,7.0,8.0,18.0,25.0,7.0,21.0,8.0,10.0,11.0,25,26.49,17.9,32.97,35.23,15.21,29.96,26.11,32.22,32.34,29.218258,17.0,17.0,21.0,18.0,16.0,20.0,18.0,17.0,30.0,20.405087,9.0,13.0,21.0,30.0,10.0,22.0,9.0,14.0,16.0,30.0
vitals,weight_kg,nan,41682.0,35079.0,52431.0,22411.0,18467.0,223.0,24889.0,96619.0,80820.0,372621,434905.0,324312.0,390649.0,134155.0,101508.0,443.0,196093.0,681277.0,917007.0,3180349,434905.0,324312.0,390649.0,134155.0,101508.0,443.0,196093.0,681277.0,917007.0,3180349,11.65,11.76,12.08,13.18,11.22,26.82,12.17,8.98,12.27,11.277538,279.72,282.27,289.83,316.24,269.2,643.75,292.01,215.6,294.59,270.695692,10.43,9.25,7.45,5.99,5.5,1.99,7.88,7.05,11.35,8.53598,5.0,3.0,5.0,4.0,3.0,1.0,4.0,5.0,7.0,5.017058,9.0,4.0,6.0,5.0,6.0,1.0,6.0,6.0,10.0,10.0,1.57,1.48,1.05,0.8,0.91,0.66,0.95,1.07,1.67,1.259423,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.999402,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.4,2.31,1.68,1.27,1.36,0.88,1.65,1.79,2.68,2.022267,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.889698,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,3.09,3.02,2.26,1.72,1.78,1.02,2.24,2.42,3.56,2.6895,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.328159,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0
respiratory_support,fio2_set,nan,42357.0,37876.0,55484.0,20324.0,21298.0,1423.0,28134.0,107557.0,82451.0,396904,2288692.0,1076313.0,5570438.0,2665225.0,959704.0,303410.0,3043220.0,7452112.0,12009396.0,35368510,2288692.0,1076313.0,5570438.0,2665225.0,959704.0,303410.0,3043220.0,7452112.0,12009396.0,35368510,11.19,11.2,11.62,13.55,10.47,18.51,11.13,8.18,11.96,10.699544,268.57,268.7,278.91,325.3,251.26,444.28,267.05,196.39,287.08,256.811277,54.03,28.42,100.4,131.14,45.06,213.22,108.17,69.29,145.65,89.111813,13.0,10.0,28.0,61.0,13.0,53.0,23.0,30.0,28.0,25.843604,41.0,25.0,81.0,140.0,38.0,183.5,78.0,62.0,101.0,183.5,8.62,6.37,15.98,19.98,8.59,25.84,16.49,13.02,21.72,14.54753,6.0,7.0,14.0,16.0,7.0,29.0,12.0,11.0,17.0,11.92729,9.0,4.0,15.0,15.0,8.0,20.0,22.0,10.0,29.0,29.0,13.67,9.37,25.13,32.57,12.95,41.34,26.62,21.11,33.4,22.922769,9.0,9.0,19.0,26.0,10.0,40.0,17.0,19.0,21.0,17.203024,16.0,10.0,28.0,31.0,15.0,49.0,36.0,19.0,50.0,50,17.56,11.65,32.3,42.31,16.41,54.12,34.45,27.52,42.52,29.474635,10.0,9.0,22.0,34.0,10.0,45.0,19.0,24.0,24.0,20.276619,22.0,14.0,39.0,44.0,20.0,76.0,46.0,28.0,64.0,76.0
